0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,diagnosis
0.41183424,1.244768,0.40389544,0.45374554,0.3621649,0.08121295,0.62426955,0.59183675,-0.45577225,0.38237005,1.2969962,0.5791384,1.0528098,1.3982204,1.437152,0.21807668,0.9130521,0.9418362,0.31289104,0.76157045,0.58231956,0.88863397,0.5493992,0.60460126,1.0889233,0.099290736,0.6498968,0.52639633,-0.25037044,0.68967164,M
3.2852066,0.5404916,3.2776356,4.5417223,0.7162367,1.4879532,2.217569,2.8398604,0.0029985516,-0.41213486,2.0238712,0.5396874,1.9824909,3.7708368,-0.5500252,0.2737782,0.20529933,0.2156877,-0.36921147,-0.16845804,2.952149,0.84615374,2.8729734,4.176796,0.5023402,0.98082477,1.1421062,1.711808,0.048889056,0.03523168,M
-0.8693491,-0.07461326,-0.8436699,-0.68595046,-0.29236197,-0.44584557,-0.29139072,-0.3346203,1.3163419,0.3239843,0.19972156,0.33296508,0.1462864,-0.07771931,0.4184242,-0.014188207,0.05024536,-0.14767419,0.112640835,0.34305772,-0.6131386,0.016073627,-0.624519,-0.4917952,-0.24024947,-0.32834253,-0.3833302,-0.36113238,0.5200002,0.248552,B
1.2568045,-0.23657857,1.2820774,1.41189,0.7415276,1.1456878,1.3439814,1.24214,0.32383776,-0.0927301,1.1995225,-0.7506708,1.1200228,1.6956599,0.011135488,1.0394113,1.1650639,0.86850244,0.698373,0.17723176,1.2814273,-0.47761193,1.2352737,1.4572442,1.1482058,1.5355922,1.8948752,1.3955623,1.4459262,0.56756735,M
-0.43550295,-0.08189242,-0.44079965,-0.37056792,-0.090540946,-0.4859266,-0.32158157,-0.23257951,0.10494752,-0.22438447,0.25979704,-0.46725595,0.2112398,0.07699288,0.04015529,-0.4997373,-0.5263985,-0.24947874,0.5281601,-0.73261684,-0.31630164,-0.34672794,-0.33897117,-0.28778765,-0.39937598,-0.5873391,-0.55847573,-0.36276463,-0.12296306,-0.734556,B
0.3029585,0.9317563,0.28669056,0.3100506,-0.2781991,-0.09337233,-0.27639267,-0.0693142,-0.3418291,-0.30223218,0.17783965,-0.04418513,-0.017509121,0.3228617,-0.47005233,-0.10404629,-0.57507366,-0.33129627,0.26908648,-0.104408935,0.19302522,0.41676247,0.122477554,0.19840026,-0.6115443,-0.2106646,-0.5177774,-0.32175472,-0.44592577,-0.36824313,B
-0.09230777,-0.5241127,-0.10387839,-0.087176785,0.26605996,-0.19289953,0.02093883,0.0066188797,-0.20689693,0.38923892,-0.4694649,-0.592394,-0.60943234,-0.2614854,0.83144915,-0.006831395,-0.098527975,0.05895461,0.94493103,0.69971484,-0.19140312,-0.6371985,-0.20622896,-0.16162284,0.5366617,-0.052009474,-0.021400439,0.046926763,0.8251853,0.760135,B
-0.33136106,0.33848965,-0.28395686,-0.2809918,-0.46484575,0.13240257,0.061745197,0.08402279,-0.6326837,0.7281052,-0.21165708,0.39608636,0.50155324,-0.10749958,0.15454707,1.6500261,0.7069676,0.77935153,0.0025030314,2.142575,-0.27250612,0.20780727,-0.12714347,-0.22643697,-0.60842437,0.33937487,0.02515485,0.14792144,-0.53037035,0.95173717,B
-0.33136106,-0.12010916,-0.3577653,-0.29005602,-0.6388464,-0.6720708,-0.38644332,-0.3649568,0.20689648,-0.022896357,-0.39824945,-0.798643,-0.44620162,-0.2687489,0.32022944,-0.6190226,-0.5004907,-0.418434,0.15769704,-0.21759158,-0.29521486,-0.4764638,-0.3261403,-0.257607,-0.52106076,-0.6705543,-0.51725173,-0.38806432,-0.05629637,-0.29005805,B
-0.2011835,-0.3730663,-0.2388518,-0.17275397,-0.5123923,-0.80972755,-0.53493375,-0.49488872,-1.7511247,-0.52318263,-0.6198528,-0.6689286,-0.71335775,-0.44234613,-0.449806,-0.90110356,-0.91226697,-1.0813142,-0.5969962,-0.78394383,-0.25628546,-0.662457,-0.30724365,-0.2295704,-0.6458658,-0.8782243,-0.79001313,-0.7463403,-1.3422223,-0.8856178,B
-0.48047328,0.025477944,-0.49137187,-0.4060251,-0.7005562,-0.67957664,-0.21727698,-0.20297849,-0.84857583,-0.53005147,-0.21762477,-0.30945253,-0.27054504,-0.24405307,1.0194029,-0.57509196,-0.20529933,-0.27967504,0.39173967,-0.4321123,-0.42011353,-0.18828925,-0.45841601,-0.35738438,-0.0655228,-0.6578408,-0.32063076,-0.32022446,-0.6266667,-0.66023177,B
0.028402338,-0.027297474,0.043054916,0.012529861,0.62013173,0.32305032,-0.1693611,-0.033461995,-0.22788635,0.2140816,-0.50765866,-0.8398297,-0.48969218,-0.31959328,-0.623587,-0.30110353,-0.42276746,-0.50916666,-0.64580727,-0.589603,0.069748625,-0.036739346,0.0991485,0.060031276,0.9765993,0.50275815,0.13365869,0.42540166,1.0296297,0.3166022,B
0.9349113,0.587807,0.9642919,1.0701145,-0.26555383,0.5257073,0.36589402,0.76723665,0.9265368,-0.7624499,2.0186992,0.77954865,2.1666195,2.3994915,0.15387218,2.0835521,0.80549556,1.5213171,1.097622,1.1875411,0.88726664,0.20206662,0.9389944,1.0086584,-0.5522621,0.36774367,0.0,0.52843654,0.36148146,-0.25337833,M
-0.963787,-1.0973612,-0.8436699,-0.79365504,3.4476478,1.9758314,0.3691079,0.35263833,1.7361319,3.860333,0.31907693,-0.07258956,0.39762777,-0.1754131,1.1884595,1.3273777,0.35210994,1.577396,0.8410514,3.2107916,-0.75263584,-1.0447762,-0.667211,-0.6319783,1.8439937,0.66929334,-0.0747137,0.015302174,0.3185184,2.1771235,B
3.332544,1.3412194,3.4416537,5.210877,0.6656553,1.5990392,2.9616284,2.49237,0.78560716,-0.5804233,8.830714,0.26353154,9.229032,18.788088,0.46870255,1.764582,2.1468108,2.1669421,-0.21652071,0.6260143,3.4257905,0.67623436,3.5821764,5.8886786,0.14352584,1.097452,1.702647,1.6475387,-0.2696298,-0.28088796,M
-0.39289933,-0.4968152,-0.36528286,-0.3356439,0.8882147,0.005254049,-0.1617647,-0.037139203,0.16191866,0.31024656,0.1746569,0.023670485,0.13781415,0.09805697,0.9235701,-0.38045195,-0.28851816,0.109281786,0.35294116,0.035972767,-0.25952965,-0.446613,-0.258486,-0.22033486,0.670827,-0.36249018,-0.30336022,-0.029074252,-0.028147964,0.0072391448,B
-0.014201282,0.25113758,0.038954362,-0.0031991794,0.44815373,0.77039707,0.38050255,0.5192131,0.5247376,0.7464224,0.17107624,-0.49566054,0.06608309,0.23461045,-0.40121475,0.06883858,-0.15740928,-0.19411884,-0.18898621,0.081596844,0.39902657,0.28932267,0.36043388,0.36909375,0.68330723,0.8179668,0.51285905,0.49171132,1.3570372,1.0912162,M
-0.6698224,0.7625115,-0.660516,-0.56571585,0.3166414,-0.36493284,-0.33550838,-0.2682478,-0.31184447,0.48769322,-0.16152775,0.006312054,-0.011861005,-0.1565281,1.3190483,-0.30110353,-0.28459275,0.22862901,1.9949936,-0.5088835,-0.64720184,-0.14466134,-0.64271563,-0.5289025,-0.52418095,-0.6858944,-0.70666414,-0.7115532,-0.88296294,-0.5945948,B
1.5313606,0.59144676,1.4973518,1.9024259,0.155286,0.15642126,0.86190104,1.1332966,-0.650675,-0.8414423,1.7139447,-0.19252028,2.0079072,3.178863,0.078623295,-0.06463486,0.31599602,0.61830467,-0.6433041,-0.4974775,2.0113542,0.619977,2.0797856,2.8277397,0.62714493,0.5164171,1.1541204,1.4057639,-0.08148132,-0.19015448,M
2.3360941,1.4686078,2.3003588,2.9954677,-0.007587005,1.1396832,1.3206077,1.6613348,0.32983488,0.20492254,2.9067037,-0.276945,2.788478,4.755039,0.05635232,0.44508663,0.75014716,0.89869875,-0.3504379,-0.034218084,2.6098945,1.0367392,2.5277033,3.72821,0.5304213,1.0291568,1.3223203,1.6148939,0.4148148,0.32239366,M
0.45680475,-1.0900819,0.40970436,0.4774726,-0.67880595,-0.45004877,-0.004674717,-0.03254276,-1.3193403,-0.6914711,-0.4535508,-1.22487,-0.44337755,-0.17686583,-0.6647545,-0.40987915,-0.29244363,-0.5085915,-1.1465582,-0.6470717,0.39902657,-1.0975889,0.37443125,0.41114867,-0.27769113,0.009981625,0.24929607,0.025503673,-0.74518526,-0.25820467,B
-0.21065095,-0.4531392,-0.11378787,-0.18581715,-0.005057878,0.8829842,0.9252046,0.27799225,0.84857535,1.3680602,0.25741002,0.107306235,1.5216042,0.19320862,0.32832804,2.8665261,3.357802,2.343806,1.7046307,2.8497477,-0.18491489,-0.5109069,0.003965897,-0.16953914,-0.4243369,0.9950092,0.9754084,0.33868915,0.60444456,1.1249999,B
-0.45443785,0.2693357,-0.29386634,-0.42735276,2.3904908,2.8765292,1.7724972,1.3211987,2.3928037,4.1373787,0.66918635,0.026826512,0.64106184,0.08570905,0.96136326,2.859695,1.2070658,1.1158243,5.122653,2.6659353,-0.001622097,0.117106825,0.028461479,-0.19081391,2.4555383,3.4126606,1.716163,1.5965313,5.651852,4.4840727,M
1.7278103,-0.28207448,1.6613704,2.1023726,-0.039453406,0.22997828,0.90864825,1.030888,-0.6836582,-0.7464224,1.139049,-0.7598233,1.0217453,1.8939528,-0.016871912,-0.06358383,0.037291437,0.20274642,-0.7434292,-0.62294364,1.6950527,-0.26521233,1.6132044,2.0822957,0.7831515,0.46650904,0.69870466,1.124203,-0.19851837,-0.46042463,M
-0.728994,-1.2156504,-0.69810355,-0.5993069,0.23874569,-0.25309616,-0.3912154,-0.2511491,0.0029985516,0.5025765,-0.54227173,-0.9330915,-0.54334927,-0.47176322,-0.19537708,-0.34209144,-0.6816094,-0.5724351,0.08510633,-0.3334065,-0.5742092,-1.1285878,-0.56969553,-0.47645754,0.099843815,-0.27160493,-0.5393279,-0.3472584,0.1688891,-0.13851355,B
0.30059156,-0.5841674,0.22210832,0.31591576,-0.96408665,-0.8576147,-0.43757302,-0.2678801,-0.50074965,-1.0017172,-0.045355022,-0.35900283,-0.20107311,0.14635913,-0.41504976,-0.7429847,-0.80608445,-0.6594291,-0.47058818,-0.98100454,0.24979706,-0.42824334,0.14114068,0.259586,-0.9360374,-0.76611507,-0.68458796,-0.43733746,-0.43407416,-1.1167954,B
0.3905324,0.5841676,0.38783526,0.39269525,-0.5103689,0.15341888,0.089501366,0.09965066,0.4347824,-0.2484255,-0.03501094,0.31087252,0.0,0.13219537,-0.6114391,0.4161849,0.28498524,0.15098138,0.04505643,0.3878043,0.29845905,0.69690007,0.29277956,0.30296028,-0.7301092,0.61886007,0.3063638,0.30400398,0.5037039,0.5994207,B
0.7715976,1.6706097,0.7558518,0.8309783,-0.5407181,0.15041661,0.32245812,0.36183122,-0.62668705,-0.55180275,0.5132286,-0.10099418,0.6297656,0.85999626,-0.12080308,0.9012086,0.8416094,0.67006975,-0.69086355,0.3338451,0.6585562,0.9919632,0.67770904,0.726643,-0.53666145,0.48699757,0.41486764,0.4162203,-0.8962963,-0.091216385,M
-0.84331346,-0.3475887,-0.8091577,-0.6830179,0.4279211,-0.12369586,-0.15640824,-0.28608197,-0.6446779,1.0704063,0.3007758,0.44973958,0.24682295,-0.07263482,2.5608232,0.48134518,0.05338564,-0.09777836,1.7659572,0.6611098,-0.62773716,-0.4603904,-0.60585564,-0.5218109,0.4867393,-0.21118996,-0.37469497,-0.48620254,-0.42962942,0.22152495,B
-0.009467445,0.4858963,-0.032120366,-0.00079991686,-0.4764795,-0.42858213,-0.25282428,-0.16731015,0.04797593,-0.4968514,-0.25979704,0.6312135,-0.15927695,-0.14127478,-0.2574658,0.01523904,-0.3105005,-0.6486447,-0.051314123,-0.51546395,-0.11678836,0.42709544,-0.10987984,-0.10258104,-0.53354126,-0.262674,-0.4077342,-0.4576384,-0.27555537,-0.6520272,B
0.63668644,-0.6169244,0.67042553,0.65795785,-0.016691636,0.67282134,0.59407866,0.6815591,-0.050974485,-0.17630199,0.038591605,-0.6176425,0.1801751,0.30506626,-0.14239918,0.6458224,0.44317958,0.52915376,-0.5043804,-0.00438696,0.62287104,-0.40183696,0.6217194,0.6375855,0.38689548,1.2140794,0.99793506,0.9905636,0.29037046,0.5381275,M
0.071005955,-0.46587798,0.035195585,0.067715175,-0.93019724,-0.4757187,-0.39764315,-0.29619414,-1.3373317,-0.20263278,-0.55778795,-0.3402242,-0.48630327,-0.37479573,-0.6019909,-0.44088286,-0.5915604,-0.42476088,-0.6821026,-0.25444174,-0.0405515,-0.2629161,-0.036626615,-0.044033997,-0.69266754,-0.30732864,-0.46855643,-0.15445043,-0.70666677,0.0077220662,B
-0.31005925,-0.176524,-0.3447806,-0.26766202,-0.9312087,-0.8010208,-0.5634398,-0.5101673,-1.250375,-0.06868907,-0.37358263,-0.3618433,-0.4767015,-0.2869076,-0.51695627,-0.69747764,-0.968636,-1.000647,-0.50563204,-0.60364115,-0.30008113,-0.37083808,-0.34783635,-0.26387402,-0.92979705,-0.750197,-0.83374506,-0.74511606,-0.965926,-0.46911183,B
0.9372778,-0.33121014,0.9164531,1.0178618,0.28123435,0.17743745,0.65446043,0.9227799,0.04197883,-0.5918717,-0.07201111,-0.4453212,-0.066082954,0.31814054,-0.5075079,-0.26957437,-0.09970559,0.24588402,-0.59574467,-0.3373547,0.7996756,-0.04477605,0.775691,0.88826585,0.32761306,0.12503284,0.4054815,0.86406523,0.46666688,0.05019289,M
-0.783432,0.43312123,-0.7855801,-0.63743013,-0.7116842,-0.79801846,-0.554441,-0.51812834,-0.50674677,0.35374993,-0.5661428,0.3187627,-0.6359785,-0.4819321,-0.18120469,-0.76001054,-0.9336998,-1.0616148,-0.5319149,-0.31585878,-0.6180049,0.39724466,-0.64691484,-0.50647324,-0.57722306,-0.7657473,-0.81640697,-0.7672533,-0.7022222,0.025096444,B
1.9005917,-0.6915376,1.8834786,2.2383363,0.24582733,0.888989,1.3030775,1.6944289,0.52173907,0.06067554,0.055699218,0.2682657,0.054786853,0.5153441,-0.61920017,0.34629527,0.33405304,0.36235538,-0.24405499,0.5422241,1.2603406,-0.41791037,1.2702672,1.4044694,-0.37129483,0.35355926,0.6480195,0.9752614,-0.13777769,0.31708476,M
-0.81325436,-0.15286627,-0.7373997,-0.65049326,0.08851795,0.55723184,0.6943904,0.07023353,-0.38980547,2.2736125,0.41257215,1.7705537,0.46427563,0.0947884,2.226759,3.569101,3.6836116,1.9685094,2.5156446,6.487826,-0.5936739,-0.12514353,-0.5734283,-0.48354915,-0.031201309,0.41134742,0.44602966,-0.019382834,-0.30962938,1.7427604,B
-0.27455616,-0.877161,-0.30514267,-0.22660631,-0.90541214,-0.9030999,-0.4691274,-0.52011395,-0.37781125,-0.5506581,-0.4619057,-0.8511915,-0.49251622,-0.32867262,-0.30976886,-0.7563321,-0.57428855,-0.842476,0.13391742,-0.956701,-0.33576635,-1.0344431,-0.37443143,-0.280861,-0.9672385,-0.8583136,-0.70824105,-0.841418,-0.78518504,-0.9517375,B
-0.9573964,-0.9099181,-0.89595085,-0.76939493,2.1173494,0.4536516,-0.253993,-0.16786171,1.193403,1.7927877,0.105032824,-0.014202404,0.04405539,-0.19030331,3.1041,0.27535462,-0.15269874,0.70314175,2.6620774,0.33779326,-0.7055961,-0.8771526,-0.69543934,-0.58843905,1.6817472,-0.03677436,-0.48747888,-0.28951803,1.2711111,0.4695944,B
-0.5349113,-0.7625113,-0.5457031,-0.46307653,0.27111784,-0.52315545,-0.34836382,-0.13807683,-0.6986509,0.6170578,-0.47781974,1.0509703,-0.5269698,-0.21027786,2.9353802,0.05517599,-0.44474977,0.70745575,1.5168962,0.72559756,-0.57907534,-0.9942595,-0.59815705,-0.47315913,-0.29641175,-0.7055424,-0.714924,-0.59107375,-1.3644445,-0.33590755,B
0.04497031,-1.4485897,0.0591151,0.0341242,1.7126958,0.18644448,0.09125437,0.5923883,1.8110944,0.58500284,0.32902333,-0.19725423,0.19316578,0.2825495,2.4089756,0.43247497,-0.55897945,-0.3840678,0.8785983,1.3305548,-0.13625306,-1.4913892,-0.1467398,-0.1284737,0.4368174,-0.4139743,-0.5421813,-0.27472588,-0.16740738,-0.3947876,B
0.18224838,-1.0955414,0.13155642,0.18688343,-0.10875059,-0.5887563,-0.406603,-0.11049824,-1.2773615,-0.49227232,-0.27968973,-0.0915261,-0.42473876,-0.03450157,0.14543623,-0.46452972,-0.7906968,-0.61586016,-0.56821024,-0.28734374,0.098945595,-0.85878295,0.017496793,0.109672636,-0.093603924,-0.55581826,-0.66352546,-0.4294823,-1.0711112,-0.4469111,B
1.1550293,-0.0054592867,1.1112249,1.2812582,0.11229159,0.2915259,0.5220101,0.8486853,0.023987966,-0.53348595,0.30515218,-0.9289886,0.13386048,0.8727075,-0.48591185,-0.1875986,-0.06987241,0.07477176,-0.7446808,-0.29831105,1.1224655,-0.055109017,1.0089816,1.3220087,0.38377532,0.3131075,0.5838183,0.7814332,-0.016296353,0.09121603,M
0.4047337,0.03093723,0.37860933,0.41455612,-0.15629713,-0.094723426,0.15056485,0.18404119,-0.71364325,-0.24613616,0.23314106,0.09310383,0.18074,0.4946432,-0.4417074,-0.20283765,0.14955838,-0.21381837,-0.8986232,-0.61987275,0.43146792,0.29621124,0.37676433,0.46771663,-0.20280804,-0.03467301,0.21325321,0.11221627,-0.8014814,-0.5091698,M
0.9112426,0.5768881,0.8686143,1.0181284,0.10217509,-0.03497707,0.303954,0.5870564,0.20389794,-0.6296509,0.36960417,-0.6323182,0.28748944,0.74632275,-0.59659183,-0.42564377,-0.21118748,-0.1488244,-0.9086358,-0.68260586,1.0802919,0.4420207,0.99965006,1.2411973,0.7706708,0.21013924,0.5973344,0.9936241,0.58222216,-0.21187264,M
0.38106498,-0.2420382,0.3645993,0.35110623,1.0854833,0.5737447,0.920335,0.9726052,0.4737631,0.09845472,3.8535907,0.49392453,3.4504375,2.7975302,1.2616837,0.76931155,1.566634,2.4588394,4.1276593,-0.10704101,0.5888076,-0.4649827,0.5540651,0.47497323,0.3120126,-0.0015760708,0.39684626,0.6702372,0.87555563,-0.4160232,M
0.1230768,-0.3585076,0.16333501,0.08664356,0.37228143,0.8919914,0.38576156,0.4169884,0.92053974,0.8998285,-0.28287247,0.086791776,-0.21293418,-0.07917197,-0.101569,0.74724114,0.5193327,0.49464375,0.08635796,0.6268917,0.13463096,0.1664754,0.15747114,0.1100024,0.46489853,1.1573417,0.8777924,0.6569752,1.1955558,1.2456561,M
-0.6698224,0.23475905,-0.5993508,-0.56571585,0.8578656,0.5707423,0.05220101,-0.048906025,0.3688156,1.8912429,0.02466686,1.1377623,-0.1519345,-0.1801344,1.8960688,0.9096164,0.7870462,0.65137684,0.52190244,1.6060538,-0.6098946,-0.31343278,-0.58392626,-0.5096067,-0.034321487,-0.0619911,-0.37657216,-0.40438664,-0.6518519,0.49082997,B
0.31715977,0.22383977,0.29249948,0.3681684,0.17349526,-0.304436,0.14170237,0.35392538,-0.63868076,-0.2381222,0.5780784,0.15938134,0.4998588,0.7455965,-0.18322934,-0.44876513,-0.23081455,0.025882585,-0.5757196,-0.45887256,0.6731548,0.619977,0.6007232,0.749732,0.47737923,-0.15550306,0.23127457,0.61106855,0.30518508,0.099903576,M
-0.3881657,0.038216744,-0.40492052,-0.34044257,-0.35912967,-0.5967124,-0.42432797,-0.4019121,0.41079444,-0.002289337,-0.6656057,0.45920765,-0.6783394,-0.4935537,-0.06647541,-0.58066213,-0.60608447,-0.4704867,0.5994994,-0.64487827,-0.3746959,0.12284727,-0.3902952,-0.33033732,-0.27457097,-0.5673759,-0.56560916,-0.44468248,0.9837037,-0.5072392,B
-0.054437984,-0.60782516,0.035195585,-0.043188516,2.25392,1.2642797,1.4384496,1.1522338,0.3778108,1.788209,0.25223792,-0.339593,0.0564813,0.35554743,0.30403242,0.47083545,1.133268,0.4270617,-0.4042553,1.7402939,0.22546622,-0.35361654,0.20412925,0.23715675,1.7191885,1.0149724,1.5310682,0.99566424,0.4800002,2.91554,M
0.69349116,0.32939026,0.70801306,0.71260995,1.0955994,0.5947609,0.8609271,0.94760066,0.4467766,0.16828889,0.43803462,0.14675704,0.54221976,0.70964223,0.14712335,0.035207514,0.25986266,0.4328133,-0.41802254,-0.15003291,0.7072182,0.5625717,0.7500292,0.72169536,0.87051463,0.40977144,0.48770413,0.58454466,0.4148148,0.09218151,M
-0.11124266,0.116469756,-0.11993857,-0.09917358,-0.19625665,-0.20190653,-0.40348655,-0.2287185,0.18590708,0.24842592,0.15555994,-0.58339924,0.16210106,0.05919735,-0.11844107,-0.3436679,-0.7377429,-0.6338341,0.44180217,-0.33033565,-0.07623686,-0.12629166,-0.058555983,-0.09318051,-0.3026521,-0.27055427,-0.5951943,-0.37908697,0.7259259,-0.13223952,B
-0.23668636,-0.7188353,-0.2696053,-0.20607843,-0.42589772,-0.6990918,-0.37310088,-0.23533735,-0.6836582,-0.48311368,0.22239907,-0.3648415,0.16492519,0.19175589,0.48624936,-0.6131897,-0.5020609,-0.08771292,1.3767208,-0.7453389,-0.2822384,-0.99081504,-0.31587547,-0.24787673,-0.8205927,-0.78413445,-0.6780177,-0.54139256,-0.77777773,-0.98214287,B
-0.8267455,-0.58598715,-0.7920725,-0.67502004,-0.016185887,-0.12144407,-0.3515777,-0.16878103,-1.2353827,0.87120837,-0.30873284,0.12150845,-0.18864727,-0.34973672,0.83381146,0.013662594,-0.59823364,-0.5908404,-0.057572052,0.15924543,-0.5969181,-0.28587827,-0.54426694,-0.5061434,0.33697358,0.03992642,-0.54612356,-0.3643969,-0.47555548,0.5791506,B
0.9940829,0.07643314,0.98821115,1.0802451,-0.28123397,0.41312018,0.43046358,0.7637432,-0.8785609,-0.7315396,0.27730256,-0.49045303,0.43942395,0.57599413,-0.057702087,0.29059377,0.049852796,0.36523125,-0.34543183,-0.20750168,0.89213294,0.041331872,0.97632104,0.91630244,0.2184087,0.6582611,0.4542895,0.9477174,0.15555577,-0.06853275,M
-0.17041425,0.92265695,-0.16504364,-0.13329786,-0.81992906,-0.25504765,-0.048889752,-0.23864679,-0.85457295,-0.12707484,-0.32822755,-0.115196586,-0.4885625,-0.23097877,-0.3684832,0.14608511,0.16879295,-0.31907395,-0.63204,0.12107918,-0.11678836,0.66934556,-0.1628369,-0.097963266,-0.26209047,0.67612296,0.6055941,0.17342511,0.0044442993,0.76061755,B
-0.11124266,-0.48953605,-0.12984805,-0.09117572,-0.050075665,-0.45170006,-0.19867548,-0.31605074,0.6326837,-0.41327995,-0.3696041,0.12624258,-0.4315165,-0.24078448,-0.25071698,0.08512865,0.0011776158,-0.65856636,0.9048811,-0.42728674,-0.16545019,-0.21125145,-0.19549762,-0.1416674,-0.17160697,-0.18859993,-0.11488641,-0.44070396,1.157037,-0.45704633,B
1.5502956,0.24749784,1.5144371,1.779792,0.4279211,0.5812504,0.79567593,1.1209781,0.008995208,0.06639973,0.7181221,-0.41865242,0.75910765,1.2649356,-0.39547834,0.15081444,0.18292442,0.12509893,-1.0175219,0.114060044,1.4290347,-0.02870264,1.4662312,1.5875319,0.3307332,0.5999475,0.7084663,0.6151492,-0.40592575,0.54391897,M
-0.27455616,0.29481363,-0.30616775,-0.23380435,-0.764289,-0.7791038,-0.34641603,-0.28755283,-0.17991042,-0.5186031,-0.53709966,0.6817105,-0.63654333,-0.37007445,-0.39851522,-0.7389385,-0.5954858,-0.5914156,-0.52941173,-0.7014696,-0.25628546,0.8450058,-0.30491078,-0.22363329,-0.5865834,-0.6728658,-0.43288904,-0.27227753,-0.19111104,-0.54584956,B
-0.25325435,2.0145588,-0.29933375,-0.21594249,-0.9231156,-0.8751783,-0.5784963,-0.6129803,-0.29385313,-0.19461925,0.4698627,3.9577086,0.32420227,0.37261668,0.363759,-0.6262218,-1.0151129,-1.5687684,1.5907385,0.0021933778,-0.23844285,1.4431688,-0.29324624,-0.20532696,-1.150702,-0.86456525,-0.86277455,-1.0303494,-0.6133334,-0.61100405,B
