RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type
0.38944474,-0.34594554,0.13333338,0.47727248,-0.3396192,0.041666627,-0.053763628,0.0,1.0909091,2
0.25712097,-0.11891852,-0.47407418,-0.15909101,0.088050134,-0.020833313,0.50537544,0.0,0.0,1
0.2835767,0.0,0.2074074,-0.068181746,-0.47798505,0.041666627,-0.19354865,0.0,0.0,2
1.5236615,0.2486481,0.1925926,-1.0227273,-0.96855146,-0.7916666,1.0860204,0.0,0.6363636,1
0.13989544,-0.27027023,0.237037,-0.61363626,0.36478186,0.0,-0.23655935,0.0,1.0909091,2
-0.9640346,1.7297298,-2.5777779,2.431818,1.1823957,-1.1666666,-0.22580642,0.56,0.0,7
-0.3591581,-0.41081086,0.059259206,0.65909076,0.452832,0.18749994,-0.6559144,0.0,0.0,2
-0.4687669,0.16216172,0.0074074008,0.38636348,-0.16351894,0.22916669,-0.5591401,0.0,0.90909094,2
0.03781323,-0.043243192,-0.06666661,-0.045454495,-0.025153069,0.062499937,-0.01075293,0.0,0.0,1
1.807193,1.7405398,-0.9481482,1.613636,-3.1698143,0.41666663,1.2473112,0.0,0.0,7
-0.43099874,-0.54054046,-0.4666668,0.2045455,0.61635095,0.020833313,0.20430055,0.11,2.0,2
-0.22683433,-0.27027023,-0.0074074008,0.9999997,-0.0754688,0.20833337,-0.45161283,0.0,0.0,2
-0.6842888,-0.14054063,-0.051851805,0.52272725,0.6037792,-1.0208333,-0.22580642,0.0,1.7272727,2
-2.0944655,-0.28108126,-0.0074074008,-0.52272725,0.25157866,0.125,-0.26881713,0.0,2.8181818,1
-0.75612944,-0.010811056,0.0074074008,0.27272725,0.59119785,-0.375,-0.6129037,0.0,0.0,2
-0.66914546,-0.42162192,0.029629603,1.7499994,-0.1509376,0.2708333,-0.6774198,0.0,0.0,2
0.10208221,0.27027023,-0.08888899,0.6363635,-1.0566016,0.020833313,0.22580642,0.0,0.8181819,3
1.5425456,-0.05405425,0.1481482,-0.4545455,-0.0377344,-0.041666627,-0.08602139,0.0,0.0,2
-0.67671716,-0.2486481,0.07407401,0.36363626,0.42767894,0.2708333,-0.68817216,0.0,0.0,2
0.5368668,0.70270216,0.1851852,-0.38636374,-0.8301856,-1.0416666,0.3118278,0.0,0.0,1
-0.030241571,-0.47567514,0.044444405,-0.27272725,0.57861656,0.041666627,-0.22580642,0.0,0.0,1
0.37808725,-0.064865306,-0.08148158,-0.38636374,-0.0754688,0.020833313,0.24731125,0.0,1.4545454,1
0.4499279,1.8810804,-2.0000002,0.8863635,-0.35220054,-1.1666666,1.4516118,0.0,0.0,6
-0.36294395,0.05405425,0.11851859,0.40909073,-0.31446612,0.18749994,-0.6129037,0.0,2.6363635,2
2.0075717,0.064865306,0.07407401,-1.2045454,-0.99371415,-0.9166666,1.6881711,0.0,0.27272728,1
1.7126825,1.2756758,-2.5777779,-0.7954545,-0.13836586,-0.9583333,3.139784,0.0,0.7272727,2
0.09076978,-0.043243192,0.0,0.13636349,-0.17610027,0.062499937,-0.18279572,0.0,0.0,1
3.614386,0.59459466,-0.2444444,-1.5681816,-2.7798796,-1.0,3.268816,0.0,0.0,2
-0.10203714,0.021622112,0.10370361,-0.25,0.3773632,-0.020833313,-0.569893,0.0,0.0,1
0.0,0.43243194,0.13333338,-0.5454545,-0.012581333,-0.93749994,0.0,0.0,0.0,3
0.7561745,-0.65945894,-2.5777779,0.681818,1.2201301,-0.375,3.1505358,0.0,0.0,5
0.0340274,-0.043243192,-0.49629638,-0.13636376,0.25157866,-0.10416669,0.45161283,0.0,0.8181819,1
2.6691906,-1.9459457,-2.5777779,1.2045453,-0.74213547,0.5208333,4.989245,0.0,3.0909092,2
-0.18144943,-0.41081086,0.0,-0.045454495,0.32704747,0.0,-0.18279572,0.0,0.0,1
0.064314045,-0.5621625,-0.037037004,-0.36363626,0.21383467,0.125,0.17204279,0.0,2.7272727,1
-0.5708491,-0.25945917,0.0148148015,0.2954545,0.13836586,0.08333337,-0.5161294,0.0,0.0,2
-0.14742203,-0.97297233,-0.562963,0.6363635,0.1132128,0.29166663,0.67741823,0.0,0.0,2
-0.9867496,2.0540533,-2.5777779,2.0454543,0.905664,-1.1666666,-0.27957004,0.63,0.0,7
0.09076978,-0.49729723,0.0148148015,-0.52272725,0.31446612,0.16666663,0.18279572,0.0,0.0,1
-0.6616189,-0.17297277,0.029629603,0.45454523,0.1132128,0.25,-0.5913979,0.0,0.8181819,2
-0.6653597,0.0,-0.022222202,0.18181798,0.4905664,0.10416669,-0.79569894,0.0,0.0,2
-0.18523526,0.14054063,0.0148148015,-0.4545455,0.088050134,-0.125,-0.18279572,0.0,0.0,1
2.423427,0.6270268,-0.4296296,-0.409091,-2.0503156,-1.0,2.3548374,0.0,0.0,2
-0.12853795,-0.2486481,0.044444405,0.77272725,-0.06288747,-0.041666627,-0.17204382,0.0,0.6363636,1
0.05295655,-0.60540575,0.044444405,-0.022727247,0.21383467,0.020833313,0.16128986,0.0,0.0,1
-0.4007121,-0.34594554,0.044444405,0.61363626,0.226416,0.16666663,-0.6129037,0.0,1.9090909,2
-0.38561386,-0.33513552,0.09629621,-0.2045455,-0.0377344,0.0,0.0,0.0,0.0,2
0.22687939,-0.010811056,0.31111118,0.13636349,-0.5660352,-0.020833313,-0.3118278,0.0,0.90909094,2
-0.6653597,-0.17297277,0.08148141,0.38636348,0.40251628,0.22916669,-0.8279572,0.0,0.0,2
-0.056697313,0.2486481,0.1925926,-0.409091,0.2641504,0.062499937,-0.6129037,0.0,0.0,1
-0.52172345,0.097297445,0.06666661,0.5,0.1132128,0.10416669,-0.76344115,0.0,0.0,2
2.2684333,0.20540491,-2.5777779,0.52272725,-0.7044011,-0.5,3.9139767,0.0,0.0,5
-0.060483143,-0.7351353,-0.0074074008,0.068181746,0.76729816,0.08333337,-0.053763628,0.0,0.54545456,1
0.16635118,0.19459489,0.3703704,-0.38636374,-0.36478186,0.041666627,-0.48387164,0.0,0.0,2
-0.4687669,0.20540491,0.09629621,0.43181798,-0.4905664,0.20833337,-0.6129037,0.0,0.0,2
0.056742385,-0.61621577,0.1407408,-0.43181825,0.4150976,0.10416669,0.10752623,0.0,0.0,1
-0.65404725,-0.49729723,0.09629621,0.61363626,0.23899733,0.16666663,-0.569893,0.0,2.3636363,1
1.5198756,-1.8270262,-1.1851853,0.47727248,0.10063147,-0.1875,3.021504,0.0,0.0,5
-0.6313323,1.7297298,-2.5777779,2.340909,0.62893224,-1.1666666,0.17204279,0.64,0.8181819,7
1.1304308,0.32432446,-1.0296298,0.7272725,-0.7547168,-0.06250006,1.0430096,0.27,1.5454546,2
-0.098296374,0.05405425,0.08888881,-0.47727275,0.38993493,0.041666627,-0.46236578,0.0,0.0,1
6.13985,-1.0270267,-2.5777779,-0.7954545,-3.295599,-0.9166666,8.161288,0.0,2.1818182,2
-0.551965,1.0270267,-2.5777779,3.2727268,0.8553483,-1.0833333,0.47311768,0.4,0.8181819,7
-0.07936723,-0.42162192,0.059259206,-0.18181826,0.5408821,-0.041666627,-0.23655935,0.0,1.5454546,1
0.5520101,-0.5621625,-1.2074075,1.1590908,-0.113203205,0.08333337,1.6021497,0.0,0.0,5
-0.23436092,0.2486481,0.0,0.81818175,-0.32704747,0.125,-0.6559144,0.0,0.0,2
0.7561745,1.4162164,-2.5777779,-1.7954544,0.8805109,-1.1666666,2.8172033,0.0,0.0,6
-0.7637011,0.043243192,-0.022222202,-0.31818175,-0.050315734,0.0,-0.032258794,0.0,0.0,1
-0.58977824,0.68108106,-1.2592593,0.9999997,0.40251628,-1.1666666,0.07526846,0.76,0.0,7
-0.049125653,-0.1081085,0.09629621,-0.68181825,0.57861656,0.020833313,-0.3870973,0.0,0.0,1
-0.65404725,-0.2486481,0.059259206,0.43181798,0.4150976,0.33333337,-0.7526882,0.0,0.0,2
0.2722192,-0.2486481,0.10370361,-0.659091,-0.55346346,0.16666663,0.569892,0.0,1.3636364,2
-0.60109067,0.18378383,-0.059259206,-0.2954545,-0.113203205,0.062499937,-0.3010759,0.0,0.0,3
0.1588246,0.086486384,0.27407402,-0.22727275,0.0,-0.08333337,-0.5161294,0.0,0.0,2
-1.7126374,-0.2486481,-2.5777779,3.8409085,-2.8930826,11.770833,-1.7634406,0.0,0.0,5
-0.21926266,1.0594587,-2.5777779,1.6590905,0.7295637,-1.1666666,0.021504836,1.67,0.0,7
2.083198,0.5081083,0.1777778,-1.9090908,-1.295599,-0.9791666,1.569892,0.0,1.4545454,1
0.11722553,0.49729723,0.3333334,0.43181798,-1.2201301,-0.041666627,-0.41935506,0.0,1.3636364,2
3.810979,-0.65945894,-2.5777779,-1.5454544,-0.9559797,-1.0416666,6.236556,0.0,0.0,2
1.4442492,-2.3999999,-1.3111112,0.47727248,0.8301952,0.041666627,3.2473102,0.0,0.0,5
-0.018884081,-0.29189232,0.044444405,-0.31818175,0.27673173,0.18749994,-0.07526949,0.0,0.0,1
-0.022669911,-0.48648617,0.13333338,-0.18181826,0.28931308,0.08333337,-0.043010697,0.0,0.0,1
2.2533352,2.7459455,-1.2222223,-0.090909265,-2.9559798,-0.5208333,0.010751905,1.68,0.0,7
3.3950784,0.7999996,0.162963,-1.4545454,-1.522015,-1.125,1.3118268,0.0,0.90909094,1
0.23440598,1.2324326,-2.5777779,1.0681818,0.10063147,1.7708331,-2.2903225,2.88,0.0,7
0.07562646,-0.064865306,0.31111118,-0.11363651,-0.5660352,-0.020833313,-0.17204382,0.0,2.5454545,2
-0.5746349,1.8378372,-2.5777779,2.0909088,0.65409493,-1.1666666,0.11827916,0.67,0.0,7
0.20795025,-0.41081086,0.0,-0.13636376,0.21383467,0.08333337,-0.18279572,0.0,0.0,1
1.0926627,-0.43243194,-1.3851852,1.8636363,-0.7547168,0.41666663,1.1827947,0.24,4.6363635,5
-0.44231117,0.33513552,0.06666661,0.27272725,-0.4150976,0.16666663,-0.68817216,0.0,0.0,2
0.49531278,0.25945917,0.0,0.0,-1.0440298,-0.020833313,0.43010697,0.0,0.0,1
0.23819181,0.086486384,-0.10370379,0.43181798,-0.80503255,0.0,0.41935405,0.0,0.0,3
0.2609068,1.1567562,-0.162963,1.9772725,-1.9245312,1.875,-3.0215049,1.63,0.0,7
1.6786551,1.0378376,0.2518518,-1.9999998,-1.2704458,-0.93749994,1.0430096,0.0,0.0,1
-0.011312421,-0.043243192,0.15555559,-0.13636376,-0.21383467,0.020833313,-0.40860215,0.0,0.0,1
-0.31755903,1.8054051,-2.5777779,1.4545453,0.35220054,-1.1666666,-0.21505451,1.59,0.0,7
-0.052911483,-0.27027023,0.08888881,0.022727247,0.2641504,0.020833313,-0.21505451,0.0,1.0,1
-0.1890211,1.6216213,-2.5777779,1.4772725,0.3018848,-1.1666666,-0.07526949,1.59,0.7272727,7
-0.052911483,-0.5837836,-0.044444405,-0.340909,0.5283008,0.062499937,0.043010697,0.0,0.0,1
1.3232828,-0.30270234,-2.3333335,0.36363626,0.76729816,-0.8958333,2.870967,0.0,2.5454545,5
1.255228,0.42162192,0.748148,-0.56818175,-1.2578645,-1.0416666,0.16128986,0.0,0.0,1
0.46502614,0.22702703,0.2592592,-0.2045455,-0.28930348,0.020833313,-0.41935506,0.0,1.2727273,2
-0.54439336,0.11891852,0.07407401,0.31818175,-0.0754688,-0.22916669,-0.41935506,0.0,0.0,2
-0.5368217,-0.27027023,0.07407401,0.43181798,0.062897064,0.10416669,-0.6021508,0.0,0.0,2
-0.551965,0.9621623,-2.5777779,3.4772725,-0.21383467,-1.0,0.6236556,1.06,0.0,7
-0.7485578,-0.5729726,-0.0148148015,0.47727248,0.5283008,0.22916669,-0.54838717,0.0,2.1818182,1
-0.098296374,-1.135135,-0.1703704,-0.43181825,0.96856105,0.125,0.3225797,0.0,2.1818182,2
-0.083153054,-0.443243,0.0148148015,-0.47727275,0.61635095,0.0,-0.053763628,0.0,0.0,1
-0.60109067,0.086486384,0.037037004,-0.022727247,-0.13836586,0.0,-0.290323,0.0,0.0,3
0.19285199,-0.68108106,-0.5333334,-1.1818181,1.295599,-0.4375,0.8817198,0.0,1.8181819,2
0.1588246,-0.3135134,-0.3851852,0.18181798,0.17610027,0.08333337,0.20430055,0.14,0.0,2
0.5633676,0.85405385,0.07407401,0.045454495,-0.88050133,0.0,-0.32258075,0.0,0.0,1
-0.46502614,-0.22702703,-0.059259206,-0.2045455,0.28931308,-0.08333337,-0.02150586,0.0,0.0,3
-0.056697313,0.15135169,0.13333338,-0.36363626,0.012581333,0.020833313,-0.35483852,0.0,1.0,1
-0.29867497,0.086486384,0.044444405,0.590909,-0.3018848,0.25,-0.52688235,0.0,0.0,2
-0.446097,1.2216215,-2.5777779,1.340909,1.0440298,-1.1666666,-0.12903312,1.57,0.0,7
-0.62001985,-0.37837872,-0.029629603,0.22727275,0.35220054,-0.25,-0.35483852,0.0,0.0,2
-0.4687669,1.8270262,-2.5777779,1.181818,0.4150976,-1.1666666,0.07526846,1.38,0.0,7
0.5141969,0.8108106,-0.8074074,0.47727248,-0.5157195,-1.1666666,1.0430096,0.0,0.0,6
0.4877411,0.3567566,-0.096296385,-0.27272725,-0.88050133,0.062499937,0.33333266,0.0,0.0,1
0.26469263,-0.43243194,0.1407408,-0.25,-0.2641504,0.125,0.08602139,0.0,3.1818182,2
-0.3591581,-0.49729723,0.029629603,0.43181798,0.7295637,0.20833337,-0.7526882,0.0,0.0,2
-0.47633857,-1.1783783,0.029629603,0.0,0.13836586,0.020833313,-0.07526949,0.0,0.0,3
-0.21926266,-0.38918874,0.10370361,0.5,0.226416,0.10416669,-0.52688235,0.0,0.0,2
0.6351631,0.5837836,-0.7925926,-0.36363626,-0.025153069,-1.1666666,1.2580642,0.0,0.0,6
-0.38939968,-0.42162192,-2.5777779,1.090909,1.3836491,0.8541667,1.6881711,0.0,0.0,5
1.5425456,0.54054046,-1.8296298,0.022727247,-0.74213547,-0.47916663,2.7311819,0.0,0.0,2
-0.58977824,0.7243243,0.029629603,-0.22727275,0.12578453,-0.3958333,-0.7096775,0.0,1.2727273,2
0.2722192,-0.34594554,0.1925926,-0.5454545,-0.62893224,0.16666663,0.3870963,0.0,2.0,2
-0.0037407607,-0.74594533,0.029629603,0.18181798,0.46541333,0.020833313,-0.06451656,0.0,0.0,1
1.6143862,1.1999993,0.27407402,-1.0454545,-1.7861654,-0.8541666,0.5913968,0.0,0.0,1
0.5557959,0.97297233,-2.5777779,1.6818178,-0.050315734,-1.1666666,2.4516118,0.0,0.0,6
1.6710835,1.0162156,0.22222221,-0.9999999,-1.7861654,-0.68749994,0.5806449,0.0,3.3636365,3
-0.40449792,-0.43243194,0.022222202,0.2045455,0.28931308,0.25,-0.39785025,0.06,2.2727273,2
-0.13985036,1.8378372,-2.5777779,1.022727,0.2641504,-1.1666666,0.010751905,1.55,0.0,7
-0.8997656,1.2216215,-2.5777779,2.9772725,0.40251628,-1.0833333,0.51612836,0.64,0.0,7
1.7315667,0.99459445,0.2444444,-1.2954545,-1.7987467,-1.1666666,1.1720418,0.0,0.0,1
1.3308095,0.84324276,0.2074074,-1.7499999,-1.2452832,-0.93749994,1.1290311,0.0,0.0,3
-0.3931855,-0.11891852,-0.022222202,0.931818,-0.3773536,0.08333337,-0.23655935,0.0,1.5454546,3
0.22687939,1.3081079,-0.9185186,0.61363626,-0.5031477,-1.1666666,0.70967704,0.0,0.0,6
-0.07045691062686651,-0.05580762426269442,0.09928250214002719,-0.5077307907166756,0.49748129970326116,0.004035419309197201,-0.46079135758306133,0.0,0.0,1
1.6793237951042397,1.086170659724979,0.2576542550506058,-1.1839963117866021,-1.7931375443865232,-1.027343864733253,0.9131712412193265,0.0,0.0,1
0.025335692490763798,-0.06594020101246054,-0.43779253989180794,-0.1204586499677737,0.2528355186481858,-0.0916698252228249,0.38496281880488814,0.0,0.8363591492416892,1
-1.4763588800866714,-0.41513203446943225,-0.010809241363822188,-0.06347848203133366,0.3786629961774236,0.17283843696225198,-0.3972093610968532,0.0,2.5259325218125896,1
-0.07313353783412037,-0.3315764608220802,0.029612924334549803,-0.22717031651419212,0.29352252571383214,0.12492959543395007,-0.11115191887431503,0.0,0.0,1
1.3616654095030445,0.8589278675824912,0.20875080101407922,-1.6819902015590866,-1.294330180418744,-0.9148300405196955,1.0793036598784553,0.0,0.3050132053731329,3
1.029676213098315,0.9273513769947268,0.20759914336739635,-0.7113090990065107,-1.466839825653719,-0.8593653943638384,0.7677730665473342,0.0,0.2117290970274669,3
-0.06505960540403455,0.13892769969487076,-0.06639043467630264,0.7360728097373365,-0.8273705366028736,0.04192568946410592,0.06976827614748782,0.0,1.0636202294477117,3
-0.18736661957300502,0.3549255700643018,0.07330013777109758,-0.46752673097764724,-0.04394628499925097,-0.6257889022510514,-0.09384869277358789,0.0,0.0,3
-0.14745573895609942,-0.011734160949471106,0.10251447670785627,-0.30906005909774703,-0.1172467577290211,-0.3957624370089412,0.1062501827640384,0.0,0.0,3
-0.1429971164384019,-0.09329317851971425,0.016993132495180155,0.12543356425811608,-0.538835421811785,0.07583605390170259,0.20430055,0.0,0.0,3
-0.08596215391483751,0.3105280111592251,0.09773178237671676,-0.48243595242124804,0.04322519434131359,-0.779603443774543,-0.0039754540409082115,0.0,0.0,3
0.14980396827323794,0.29295843609585404,-0.07942642704538513,0.5865928980765475,-1.0787915545465032,-0.0007109065567361128,0.23659896445265827,0.0,0.8956028491674166,3
0.0850864344253201,0.2775631470081418,-0.08056054277839791,0.5801467013429351,-1.028316787874051,0.025518041499211365,0.2209704557319371,0.0,0.634199646169961,3
-0.01146913692629914,0.29550764427739046,-0.052299960600758484,0.3451127705494334,-0.8813505657757058,0.042927064305721366,0.1737247398664673,0.0,0.0,3
-0.31693016458072576,-0.3681828233986063,0.07017872994675292,-0.08373838151375027,-0.20589741529222766,0.09321120321551826,0.1522796807056177,0.0,0.0,3
0.0716909282627122,0.2833111821182012,-0.07399633712672224,0.5358384866607708,-1.0060236378217624,0.029210389000835314,0.21715890921731396,0.0,0.4891909406736134,3
0.18886497466720326,0.07043896874499675,-0.09733797860596878,0.4708808640509568,-0.7716198048667398,0.00651048327935165,0.36811031386641163,0.0,0.1207398228620431,3
1.187952413356052,0.7313117197096994,0.1956083947118356,-1.603182818577942,-1.1540077388425256,-0.845320253607309,1.0471993799066524,0.0,0.0,3
-0.11780347008004181,0.3837011716670895,0.0955885337150146,-0.4964587843952137,-0.03230149549653284,-0.7415171016867469,-0.05900571668742032,0.0,0.0,3
0.21459567279544733,0.06350602293714849,-0.09566338207752015,0.4081764438689754,-0.7782942726779424,0.004711176983484457,0.4096277632242776,0.0,0.0,3
0.9753478255145062,0.5970469578887108,0.10619349365314722,-1.0401883674343957,-1.1020563104167578,-0.6325027744292595,0.8981516305884023,0.0,0.0,3
-0.1807450997299616,0.17611521487898257,0.058477015659231524,-0.4129509138492483,0.10475816921723712,-0.6055047926290388,-0.008358839377241445,0.0,0.0,3
-0.5101899315467603,-0.8087569249054323,0.005509710742315238,-0.08017129250824054,0.07010283778798573,0.032139511079686975,-0.13654184072183936,0.0,0.0,3
0.24987996674165913,0.3952766387332623,-0.0074504277764094184,0.020484566184596487,-0.9846733227111533,-0.12602787821957429,0.36267220735630634,0.0,0.0,3
-0.40027737334841035,-0.29644940436507305,-0.011692137633245094,-0.16400539513081552,0.10981344636910562,-0.016442099839752408,0.05905132795623656,0.0,0.0,3
0.8772853633659327,0.4878986213033142,0.16994944945539367,-1.2839040859293498,-0.9555137129566804,-0.6448598360432438,0.8692423763428081,0.0,0.0,3
0.6743716251880194,0.6756637363062594,0.09403265447836648,-0.19509806720960288,-1.3097026263789449,-0.5222150484641392,0.5601787576477155,0.0,0.44402411244097373,3
-0.4224843749504963,-0.08997199309778448,-0.013871144321830196,0.7972994508631817,-0.3436744379620299,0.07158967941821487,-0.2441359507080644,0.0,1.327662608261318,3
-0.5599663996571553,0.045856673820873356,0.02531535413508167,0.16608468486348105,-0.18563835653476857,0.016483592189940735,-0.2796883877043169,0.0,0.30569558598755786,3
-0.47549522106191766,-1.1074544504559327,0.023002885073121794,-0.015248998686800562,0.14961907241267197,0.013067619732363357,-0.07126137677693896,0.0,0.0,3
-0.5983643963247098,0.08379289647128335,0.03625993427471899,-0.010210234658414086,-0.14149972138631908,0.001092755764102546,-0.2896179938489624,0.0,0.020265644150822215,3
1.4258501460824458,1.1247473432238138,0.2908662521306675,-1.1404080539129335,-1.6501728644534277,-1.05753388680635,0.8712741221093196,0.0,0.7660858070596839,3
1.386345451256998,0.8314638252003282,0.15745560278029333,-0.7154752341429862,-1.5911989170366851,-0.5508829208681973,0.548593878817024,0.0,2.6952291804692816,3
-0.389698960544995,-0.11778425006234969,-0.022672152872353114,0.9290569413277565,-0.3797152932531993,0.08287319337055551,-0.23293731938225973,0.0,1.53692041868959,3
-0.22631869417527478,-0.28795615572409067,0.050835839979239184,-0.0028340344002598106,-0.34614557791902467,0.09263301765249712,0.20430055,0.0,0.0,3
1.4466145180593601,1.1155577552187503,0.2850540312315505,-1.1285194299151549,-1.6616876096912314,-1.0262024125479343,0.8466659960985814,0.0,0.9860253379411046,3
-0.5150344491461429,-0.05120732424285096,0.04707376714322294,-0.041204085146500376,-0.15881736654647666,0.028228426318896563,-0.15628356343187969,0.0,0.0,3
-0.4636034094405874,0.24065702599749483,-0.015207570573362833,-0.35263691332851355,-0.09018799910162886,-0.16622968818030692,-0.23221091377178313,0.0,0.0,3
-0.5546208772840284,0.10249601916137341,0.030455263094536923,0.007563733408360838,-0.19704263386070853,0.0030851908851492462,-0.2536987715007706,0.0,0.0,3
-0.07545429048960353,0.13075940119001522,-0.06499123126987343,0.7422738125941838,-0.8131144708177599,0.04323744146656357,0.060064137403016415,0.0,1.0788842382558603,3
-0.046217622785322376,0.2776496005239532,-0.041552342298861115,0.3389625222020584,-0.838996493577749,0.03683875411592562,0.146988984442519,0.0,0.0,3
-0.06253386846591114,-0.24846627857703651,0.0923268943073934,-0.31803308909338623,-0.3550364401426551,-0.03843390302671579,0.3308929942831782,0.0,0.0,3
0.5263930833436151,0.6244260288521546,0.08487703134176097,-0.20437345866051992,-1.186691075249691,-0.41351476302740175,0.4878394353389508,0.0,0.0,3
-0.347331072314903,-0.6720311114366408,0.05936744350795274,-0.06082756877069393,-0.09729221027094379,0.07659184014639882,0.11179137595602388,0.0,0.0,3
1.571360366410957,0.9688045428793025,0.20244849537249485,-0.8959953418275715,-1.7397955284435975,-0.6424794469865874,0.5580919515931998,0.0,3.2018516048960297,3
0.05000529062855551,0.2926165271340623,-0.0633697147811125,0.464109066648562,-0.9699338351753134,0.03518783464324859,0.2109884953831152,0.0,0.2544401068477318,3
0.805852685210354,0.4319298614433016,0.16404960530271215,-1.2104912957672347,-0.9098733405149952,-0.5987673248121936,0.8283241477713791,0.0,0.0,3
-0.4732797588200169,-0.9211387943617638,0.005594618231512118,-0.055307839448751506,0.179181055685045,-0.007332714506217405,-0.06073213661788169,0.0,0.0,3
-0.48599377217281425,-0.0356409608860937,-0.010933578040618452,-0.22131860780435786,-0.1496763276358294,0.07760174031773776,-0.11790598154447426,0.0,0.0,3
-0.46630203795449726,-0.33432733058982866,-0.04923368101723326,-0.181475374036646,0.27228815704047216,-0.07158469550950883,-0.02756971237684113,0.0,0.0,3
-0.1581299034829352,0.13243169018133882,-0.08271639409258603,0.0883890602844547,-0.47834040762598456,0.029513403073081545,0.07915627507632311,0.0,0.0,3
0.8528090307610219,-0.4609721704277441,-1.646522403089445,0.8488608708180121,0.2301952701769644,-0.2985449038878616,2.096992687663231,0.0,0.9927357624622675,5
2.13095519845385,-0.22918986929507223,-2.366491449305639,0.5151451630781376,-0.4484226287291443,-0.4096472504736908,3.802773335624958,0.0,0.0,5
1.4857933573458773,-1.5627623221774702,-1.3842336148685723,0.45757197609376704,0.2162079097170233,-0.3102999571225168,2.9954062051549006,0.0,0.4412918374122992,5
0.3572426710213694,-0.971220171622833,-2.033189791742001,0.8509399296596708,0.8819114460850205,0.4468118874091872,2.2095850739713914,0.0,0.0,5
2.096192770509069,0.11280943258324906,-2.5332313088623,0.4937351303800702,-0.43620438445701365,-0.5721351120082384,3.7239026927469996,0.0,0.4638736697225183,5
-0.7131146896352851,-0.37930584862323174,-2.5777779,1.763664999307161,0.33739548846221146,3.524804547664811,0.84377368158091,0.0,0.0,5
0.9953716807602766,-0.41301335122043825,-1.8546394468575709,0.7018284305717307,0.3929478321726903,-0.47953483814347003,2.3315218712488797,0.0,1.4632395660748259,5
0.7375437821300161,-0.9443254650373487,-1.2289718198235837,1.0173123647652051,0.08296862808289707,0.07466911817427854,1.944247110055061,0.0,0.0,5
-0.12006761359654505,-0.35298224621601687,-1.9007426332542714,2.718410423870644,-1.679131634340942,5.325069029628278,-0.09086185435516914,0.13624807867679795,2.632065078842643,5
