s1_media,s1_std,s1_rms,s2_media,s2_std,s2_rms,s1_s2_corr,speedSet,load_value,label
-0.7985587,1.255809,-0.7939451,-0.7305008,1.8176411,-0.71777064,-0.3626087,0.47366473,0.0,missing_tooth
-0.61006904,-0.24481526,-0.61910576,-0.8207012,-0.26683745,-0.8308112,-0.18037464,0.0,-1.0,tooth_chipped_fault
-0.64361924,-0.65108746,-0.6537853,-0.73450065,-0.73103505,-0.7447283,1.0646255,-0.52633524,-1.0,tooth_chipped_fault
0.58148336,1.3027245,0.5870693,0.64038205,0.9165622,0.6583147,-0.6867502,0.47366473,0.0,no_fault
0.6253628,1.235816,0.6299982,0.62936205,0.87448317,0.6466551,-1.2450601,0.47366473,0.0,no_fault
0.7364228,-0.0017941712,0.7288309,0.8511489,0.06451519,0.864467,0.28374684,0.47366473,-1.0,no_fault
-1.1468722,4.356398,-1.0649741,-1.6341374,6.699057,-1.4791201,1.7068492,0.47366473,0.0,surface_fault
0.3921129,-0.64820164,0.3821957,0.21721563,-0.7713673,0.21938312,-0.58788794,-0.52633524,-1.0,no_fault
-0.5194275,2.5468159,-0.49055925,-0.84127176,2.020586,-0.82642853,-0.98292196,0.0,0.0,surface_fault
-0.8730257,-0.28921437,-0.8823659,-1.0111424,-0.37966043,-1.0241462,0.3799664,0.0,-1.0,no_fault
-1.2186968,4.251951,-1.1405002,-1.6896453,6.600758,-1.5398164,1.6408231,0.47366473,0.0,surface_fault
0.4185367,-0.5689159,0.40878603,0.19533896,-0.68124545,0.19730422,0.37136093,-0.52633524,0.0,no_fault
-0.15261735,-0.67110914,-0.16266544,0.1951757,-0.736507,0.19713885,1.541661,-0.52633524,-1.0,missing_tooth
-0.5882094,2.8147755,-0.5529504,-0.8087017,2.100833,-0.7920284,-1.1953259,0.0,0.0,surface_fault
-0.3092383,0.44056934,-0.31387782,-0.32561937,0.3017073,-0.3259737,0.69700426,0.0,0.0,tooth_chipped_fault
0.02482234,-0.30357715,0.015697896,-0.35198563,-0.36425456,-0.35632184,-0.86113787,0.0,-1.0,eccentricity
-0.90833753,-0.29608297,-0.91768616,-0.98257214,-0.37957266,-0.99520385,0.3274836,0.0,-1.0,no_fault
-0.2880993,0.40458146,-0.29305407,-0.30219173,0.22669505,-0.30281982,0.62478465,0.0,0.0,tooth_chipped_fault
-0.8176959,0.41481233,-0.8226979,-1.0182441,0.24711753,-1.0280328,-0.275529,0.0,0.0,no_fault
0.7549995,0.0015315778,0.747412,0.8771887,0.07694616,0.89101136,0.48921585,0.47366473,-1.0,no_fault
0.5616255,-0.69174826,0.551749,0.4385127,-0.78472316,0.4435624,-0.72468513,-0.52633524,-1.0,eccentricity
0.6493044,1.2704401,0.65442604,0.64944285,0.90951735,0.6674109,-0.86672455,0.47366473,0.0,no_fault
-0.3574417,-0.2653306,-0.3664978,-0.6288723,-0.46297702,-0.63714546,-1.1254108,-0.52633524,0.0,surface_fault
-0.6536283,0.10477922,-0.66091347,-0.79915106,0.13502584,-0.8068304,-0.39550313,0.47366473,-1.0,tooth_chipped_fault
-0.12235011,-0.65427685,-0.13239093,0.20366515,-0.7154426,0.20565617,-0.28268555,-0.52633524,-1.0,missing_tooth
0.2447803,0.2653826,0.23883227,0.3293743,0.09847369,0.33614486,0.00826849,0.0,0.0,root_crack
-0.7517966,0.07928636,-0.7591855,-0.6710746,0.14651935,-0.6770032,0.10369871,0.47366473,-1.0,missing_tooth
0.70815736,-0.0015315128,0.70055866,0.84829193,0.057775594,0.8615728,0.29536226,0.47366473,-1.0,no_fault
0.5094185,-0.6827435,0.49952945,0.43361497,-0.78199315,0.43860084,-0.55056995,-0.52633524,-1.0,eccentricity
0.39747772,-0.18828174,0.38884327,0.47704175,-0.25844717,0.4839163,-0.044621583,0.0,-1.0,root_crack
0.31916726,0.7927374,0.31820276,0.11852577,0.91096705,0.1295791,-1.1834477,0.47366473,0.0,eccentricity
0.24429987,-0.037615746,0.23642953,0.05640586,0.024166876,0.059207805,-0.93446034,0.47366473,-1.0,eccentricity
-0.063897505,-0.55432826,-0.07376409,0.046610344,-0.6432981,0.046721242,1.5411063,-0.52633524,0.0,tooth_chipped_fault
0.098889,-0.6990492,0.08890135,0.041549325,-0.7864976,0.041428927,-0.43983987,-0.52633524,-1.0,root_crack
-0.38530678,0.42319572,-0.39004466,-0.217134,0.33362162,-0.21582733,0.33243945,0.0,0.0,missing_tooth
-0.9045741,-0.27910364,-0.9138418,-0.9886943,-0.35987398,-1.0013231,0.08670366,0.0,-1.0,no_fault
-0.83162844,0.4162538,-0.83663374,-1.0240399,0.19477656,-1.0342346,-0.41867444,0.0,0.0,no_fault
-0.3064358,-0.3768797,-0.3158801,-0.4946737,-0.44505513,-0.50119907,-2.2267873,-0.52633524,-1.0,surface_fault
0.2375198739376281,-0.035990699401630126,0.22965513473720578,0.04155053034064293,0.02247984580339419,0.04414655747608354,-0.9290593814310735,0.45941208824865093,-0.9699098521619943,eccentricity
0.26837176935528884,0.6735857432690899,0.2663483135474419,0.027802295292979007,0.7655547503346575,0.03644087408644786,-1.0904010642901336,0.3942987186952187,0.0,eccentricity
0.004703126914895781,0.024376669683554772,-0.002785947064876698,-0.40940216265049817,-0.0030527235044148088,-0.4127275438014049,-0.5544875993255741,0.0,-0.21233911067827616,eccentricity
0.7204481211492804,-0.5158602548552496,0.7110539056054526,0.6415941877539157,-0.5629176673007171,0.6498526115924894,0.49915105787192293,-0.34451027824764835,-0.18182496720710062,eccentricity
0.7195288845085582,-0.5149369712461996,0.7101376109102955,0.6404644418159733,-0.5617842605894648,0.6487123315503773,0.4963833733906718,-0.34293073564870147,-0.18340450985343382,eccentricity
0.023043964986918332,-0.206229568804603,0.01435770222643389,-0.3779382995663924,-0.26313795592310435,-0.38218482199559034,-0.8288364345559167,0.0,-0.6957577570404623,eccentricity
0.39510683473574815,-0.3484880161387351,0.38628308009863155,0.23799967813932957,-0.36025291112576757,0.24186985424634605,-0.8347660206445033,-0.0015788241104550682,-1.0,eccentricity
0.42455827483402886,-0.40919897904585595,0.415548325652628,0.2734635538729201,-0.4353271383205583,0.2775423472975421,-0.8152964869941037,-0.09439023431623478,-1.0,eccentricity
0.4322082293346172,-0.49486349888468606,0.42290708651222636,0.32376068521983137,-0.5472158587659889,0.32811053261982437,-0.662370018209991,-0.2351061085388323,-1.0,eccentricity
0.20934049748124567,-0.2549765279755613,0.20080048766505698,-0.09924970453562815,-0.3230458668896483,-0.09978720805362651,-0.675631335604886,-0.20429549981160167,-0.38814710527762053,eccentricity
0.2772925728619686,0.6844417304706586,0.2753907151295819,0.04099312236085299,0.7794430260026974,0.049940827407775584,-1.1236773775625062,0.407591408157593,0.0,eccentricity
0.2257137193830728,0.5940935527421909,0.222971896694365,-0.0402274988183417,0.6723882037089137,-0.03329522258095566,-0.9755495458102901,0.335286113930621,0.0,eccentricity
0.2717284250029877,0.2665939631532759,0.266388121274879,0.07916422473283824,0.34905662237980656,0.08498916235116416,-1.02567980816643,0.47366473,-0.6336381567063083,eccentricity
-0.40438681937044335,0.3978339744283078,-0.40925479107708973,-0.21227889603077862,0.3856199820359336,-0.21033668369016986,0.060815183010599475,0.0,-0.09767211400638387,missing_tooth
-0.6444149757632043,0.20159738990524578,-0.6508676077407943,-0.533148075419319,0.24269019201628592,-0.5365491786757606,0.09487238839939807,0.3240970517599636,-0.6842330265121569,missing_tooth
-0.5933990301126559,0.2316992086666231,-0.5996665926509612,-0.4501581518510026,0.23681346103445938,-0.45262713262254817,0.21345578953562563,0.265180017894005,-0.5598475062603987,missing_tooth
-0.7563661275991034,0.08091775343354082,-0.7638264058906105,-0.6379642913392307,0.1589718943572261,-0.6434616365201864,0.11793226476701411,0.47366473,-1.0,missing_tooth
-0.5785250360796861,0.8672945389911146,-0.5781744760216891,-0.4822686265199851,1.073383913737112,-0.47543990876538994,-0.14928934150043222,0.23911689256991092,0.0,missing_tooth
-0.767492295937484,1.2608289785900826,-0.76258831485159,-0.7398864397334528,1.742184062878957,-0.7282661615579226,-0.5968639569880818,0.47366473,-0.034388521115218396,missing_tooth
-0.714141558728314,0.05053786702254409,-0.7216739238269811,-0.6110434597850802,0.11336144822412747,-0.6163701725030046,0.08730148918746167,0.4307130027341377,-1.0,missing_tooth
-0.3559999390347478,-0.05546804748477294,-0.3637942324658156,-0.06734206489614238,-0.04570043202608631,-0.06627944996997137,-0.037566494970877176,0.0,-0.7412200183999831,missing_tooth
-0.7783468477866308,1.2870128058096462,-0.7732508189348328,-0.7383425793881848,1.8052981110858,-0.7259336830690909,-0.5343374839557231,0.47366473,0.0,missing_tooth
-0.2099489717595045,-0.5360254825715097,-0.21966132399367008,0.13151290366415586,-0.5752381783090492,0.1330850950343479,1.0370667882171594,-0.3622707159558216,-1.0,missing_tooth
-0.466938114908129,-0.27988606762003426,-0.4756455267570148,-0.23572021010341254,-0.26989686433130017,-0.23760584949753996,0.8022541629537142,-0.006267234424229828,-1.0,missing_tooth
-0.23945149365290805,-0.4265559125686946,-0.24890743752896383,0.08736565638287008,-0.4441092222768856,0.08865573694688296,-0.17030468705015636,-0.23858235391138788,-1.0,missing_tooth
-0.175843375524482,-0.4470718141715252,-0.1848458717448842,0.1227097494363585,-0.49980532096714403,0.12471642476019697,-0.21642775158346042,-0.4290398257859024,-0.815145544474473,missing_tooth
-0.3491729667701055,-0.2281046904825521,-0.3580958563055381,-0.029196249479153558,-0.20801896498838846,-0.028689215999012307,-0.07162731263753758,0.01440668907774989,-1.0,missing_tooth
-0.429919803853866,-0.16645690573826175,-0.4385350492450339,-0.15792601673428508,-0.13691571819022513,-0.15870966021710053,-0.0364653881551428,0.10651165050851996,-1.0,missing_tooth
-0.410131893342125,0.4640042657752529,-0.41457473309451615,-0.23323903178113456,0.44397556966067453,-0.23120984951511406,0.09127688306779899,0.0,0.0,missing_tooth
-0.34167149961820764,-0.16823425190471014,-0.35019730012012346,-0.030944458964502014,-0.1610051774804726,-0.030172675592529535,-0.034051990243028185,0.0,-0.8948273504276488,missing_tooth
0.15892292907254627,-0.5225516165065175,0.14931886837047773,0.03723533833162863,-0.6566992835097741,0.03731405899718987,0.26167940916499133,-0.4870966090666533,0.0,root_crack
0.17013820243777394,-0.5719916743559817,0.16032785119976786,-0.028724485719498337,-0.7116105641837605,-0.029759050821511954,-0.0044899717964123065,-0.52633524,0.0,root_crack
0.1753367200538302,-0.41693305290878774,0.1661660659361761,0.09563829548159003,-0.5524127293106859,0.09683238659951221,0.22427508222834175,-0.4064596359865008,0.0,root_crack
0.18221565133513737,-0.41475075920700916,0.1731243941572006,0.0499839722391775,-0.5584364450307397,0.05054856095892747,0.0351336498170004,-0.4217441740679478,0.0,root_crack
0.17047470884255367,-0.572674393601927,0.16066355380290626,-0.029111056098458675,-0.7120940073207973,-0.030151740264286308,-0.007970764265618227,-0.52633524,-0.005522117123602399,root_crack
0.21788586108605495,-0.5695609148217936,0.20835541386010217,0.11084422298821484,-0.6480152390492866,0.112084124942893,0.19484031517413303,-0.34179667399099134,-1.0,root_crack
0.26880436366518257,0.1573330356735685,0.2621992216685249,0.4486974333203019,0.03492633047994751,0.45665280615219356,0.3989200221680437,0.13885133707790126,-0.2931426561523829,root_crack
0.24074429535650166,0.2528645955941775,0.23473018104450014,0.34021357156004445,0.08789395857285034,0.3470580827939577,0.0629755148225506,0.0,0.0,root_crack
0.3489067265161419,-0.30539618528922524,0.3399674965403975,0.36589301185776174,-0.3798442143673821,0.37101732884066807,-0.023974560674448774,-0.12038847697216953,-1.0,root_crack
0.20085008324485099,-0.6623905641228499,0.19098180700284018,0.027083613638461637,-0.7498930357501252,0.02687277877730298,0.03896277290272932,-0.4873629304588211,-1.0,root_crack
0.2181151277740636,-0.03477806840480813,0.21078260992933623,0.20082935113716954,-0.19193358835190827,0.2047993237889773,0.0023405494163779347,-0.18867314526512458,0.0,root_crack
0.37978481355268623,-0.1357160795841113,0.37146163651157577,0.4599316614460259,-0.21709108562689952,0.4667941622225259,-0.03849325998327455,0.0,-0.8841309404748703,root_crack
0.3674146624871281,-0.01871660235282152,0.35967165159847525,0.6176690468502761,-0.05623910691380196,0.6273743603112916,0.7310813600952923,0.408821651179438,-1.0,root_crack
0.1981076277803041,-0.19137395400471346,0.18999088813673354,0.2587534981426562,-0.3129450704965052,0.262956693614537,-0.14341531210863545,-0.19827147082466684,-0.3767018731724421,root_crack
0.15156242632360573,-0.42953333121110027,0.14256800976194417,0.15685920447689122,-0.535096881897033,0.15903412629020905,-0.2824732800772793,-0.3521719486736549,-0.6691019751473508,root_crack
-0.8852161398836196,1.5889244875974757,-0.874507569435414,-1.2785646287280574,2.0660077624329545,-1.2677514253223103,1.1430718021042192,0.33661594576403825,-1.0,surface_fault
-0.49723253056481176,2.0862953001179685,-0.4756751583186757,-0.7531217344247753,1.0471494574551232,-0.7509553775841429,-1.8527692091167118,-0.05836574678579223,-1.0,surface_fault
-0.8644191630719296,1.7954619936489633,-0.850079338591184,-1.1497949912752727,1.8784578705251143,-1.1405349513714715,0.5910007443770826,0.2655665244646055,-1.0,surface_fault
-1.0235044949550902,1.6269806918140521,-1.0118783584857114,-1.3089589703951212,2.326908756225248,-1.2944443015000862,1.7301448353045612,0.3781174584899892,-0.7982807976646038,surface_fault
-0.6346238695076187,2.652851990643654,-0.6025484160739963,-0.8786095644622256,2.1325435383331914,-0.8622261459026576,-0.8264204335872125,0.04937310831147329,-0.10423640432648063,surface_fault
-1.0810319284834207,1.2924792289169913,-1.0758691541213214,-1.4584527658463888,2.3950609750560066,-1.4445239098762261,2.40349932662562,0.47366473,-1.0,surface_fault
-0.4281848558529479,0.9628024717311146,-0.42067846579103046,-0.721632332681025,0.6216556193701053,-0.7198100004803042,-1.0631824428512515,-0.29647178336232716,0.0,surface_fault
-0.9465248715335168,1.6982991416077233,-0.9338022971880087,-1.2544766428374503,2.273371530266402,-1.2402413147624693,1.4182151525091409,0.3294414392876883,-0.6955160864261275,surface_fault
-0.5560562007291012,2.3856198373625905,-0.526971688064243,-0.783645808153064,1.7436136210930429,-0.770448334707142,-1.1855845274320678,-0.07333505449426564,0.0,surface_fault
-0.5466364242602512,2.6528160608156677,-0.5152401046268708,-0.8283876103081212,2.0523303185650934,-0.8128204364214162,-1.0669452672369173,0.0,0.0,surface_fault
-0.7224004600128591,0.5588342132048749,-0.7240210587418157,-1.0880049348035987,1.085302086280031,-1.0843122686879951,0.7474102326724947,0.013505835106440434,-0.5398410913016731,surface_fault
-0.39065992530538063,0.27457593514114026,-0.3927144661540768,-0.6606480108546608,-0.11853723603344674,-0.6665811826477562,-1.2636366875136948,-0.4194569615445312,-0.2030612247347694,surface_fault
-0.5072557848442143,2.3797371356846586,-0.4805769602795331,-0.8214649184194693,1.8796834131351154,-0.807842827611644,-1.054004422887683,-0.03007817965550813,-0.057146429442018976,surface_fault
-0.3369814720971676,-0.31007679619212364,-0.34619329252307673,-0.5750406071911085,-0.45578793101520626,-0.5826126682647824,-1.5672109485479888,-0.52633524,-0.401134533511464,surface_fault
-0.2614596452877279,-0.5958093343132844,-0.27140222646283635,-0.25124237171718683,-0.688904215670996,-0.2550401789994919,1.3262547988733022,-0.52633524,-0.3562978380769749,tooth_chipped_fault
-0.26837389811529444,0.3146110750436757,-0.27378658955421653,-0.2708341269105124,0.14397398156963814,-0.27140822222212857,0.6965042071512014,-0.04903947458018959,0.0,tooth_chipped_fault
-0.5996948938027069,-0.5459868242186884,-0.6094869440035529,-0.7817841275682657,-0.6105547403049205,-0.792229914797657,0.8264540597350929,-0.38310244720839814,-1.0,tooth_chipped_fault
-0.6050476412731507,-0.3905913537980148,-0.6144499638043613,-0.8018641666437127,-0.4332069546425648,-0.8121366977604034,0.3069607276396277,-0.1854331049592331,-1.0,tooth_chipped_fault
-0.2967500588784871,0.2270456166120421,-0.303149901763095,-0.3068672665730423,0.08043356406589139,-0.30854943450634975,0.8662696668097617,0.0,-0.0005203769953158188,tooth_chipped_fault
-0.6254266784809627,-0.12155913400566147,-0.6338458565006506,-0.8131032917863588,-0.12515296944201348,-0.8223563167700215,-0.2562222456841967,0.16699943214193294,-1.0,tooth_chipped_fault
-0.5145255681041663,-0.10092603170635356,-0.5227581989498309,-0.6640127102003204,-0.16094064715110296,-0.671552727579655,0.13878901409675024,0.0,-0.695218741841971,tooth_chipped_fault
-0.5481646631380687,-0.6351554913745714,-0.5582814128264486,-0.6058861528835987,-0.7165886476455904,-0.6144115004423996,1.1430808526302314,-0.52633524,-0.8353441468570583,tooth_chipped_fault
-0.3339959951545262,-0.5994093950527677,-0.34400210872565873,-0.31731753274676566,-0.6841756733167278,-0.3220234736482605,1.3191088538155462,-0.52633524,-0.46591058062455804,tooth_chipped_fault
-0.45509005905810174,0.10827434401211183,-0.4618614734081614,-0.565649879459253,0.02605976514119973,-0.5707340506659406,0.2716246730420238,0.0,-0.4848299713589832,tooth_chipped_fault
-0.5110427494763118,-0.045084228568753715,-0.5188240087407682,-0.6612263704228367,-0.1150446364024173,-0.6684200765674593,0.06726334538765333,0.0,-0.6924360328902703,tooth_chipped_fault
-0.5574369512456786,0.13778548269718782,-0.5644832333292995,-0.6664516593632577,0.12036671888189177,-0.6725141050772258,-0.05541916436544808,0.3460536096526534,-0.7305876662014785,tooth_chipped_fault
-0.5695539113930891,0.18675415841064275,-0.5761932107051542,-0.6835498888778789,0.17571703847152148,-0.6894410069861587,-0.1287941928566973,0.35803108041839904,-0.7558744777522258,tooth_chipped_fault
-0.10305705083586997,-0.422788691347763,-0.11233998314814439,-0.012831749142348345,-0.5214701159817197,-0.013021869627080143,1.427629047078443,-0.43775773392806044,0.0,tooth_chipped_fault
-0.11294483571005648,-0.3445531234631687,-0.12173689133489418,-0.029695069504078284,-0.45297472750633294,-0.029745835637172154,1.340647909359842,-0.41119192198759535,0.0,tooth_chipped_fault
