s1_media,s1_std,s1_rms,s2_media,s2_std,s2_rms,s1_s2_corr,speedSet,load_value,label
-0.7985587,1.255809,-0.7939451,-0.7305008,1.8176411,-0.71777064,-0.3626087,0.47366473,0.0,missing_tooth
-0.61006904,-0.24481526,-0.61910576,-0.8207012,-0.26683745,-0.8308112,-0.18037464,0.0,-1.0,tooth_chipped_fault
-0.64361924,-0.65108746,-0.6537853,-0.73450065,-0.73103505,-0.7447283,1.0646255,-0.52633524,-1.0,tooth_chipped_fault
0.58148336,1.3027245,0.5870693,0.64038205,0.9165622,0.6583147,-0.6867502,0.47366473,0.0,no_fault
0.6253628,1.235816,0.6299982,0.62936205,0.87448317,0.6466551,-1.2450601,0.47366473,0.0,no_fault
0.7364228,-0.0017941712,0.7288309,0.8511489,0.06451519,0.864467,0.28374684,0.47366473,-1.0,no_fault
-1.1468722,4.356398,-1.0649741,-1.6341374,6.699057,-1.4791201,1.7068492,0.47366473,0.0,surface_fault
0.3921129,-0.64820164,0.3821957,0.21721563,-0.7713673,0.21938312,-0.58788794,-0.52633524,-1.0,no_fault
-0.5194275,2.5468159,-0.49055925,-0.84127176,2.020586,-0.82642853,-0.98292196,0.0,0.0,surface_fault
-0.8730257,-0.28921437,-0.8823659,-1.0111424,-0.37966043,-1.0241462,0.3799664,0.0,-1.0,no_fault
-1.2186968,4.251951,-1.1405002,-1.6896453,6.600758,-1.5398164,1.6408231,0.47366473,0.0,surface_fault
0.4185367,-0.5689159,0.40878603,0.19533896,-0.68124545,0.19730422,0.37136093,-0.52633524,0.0,no_fault
-0.15261735,-0.67110914,-0.16266544,0.1951757,-0.736507,0.19713885,1.541661,-0.52633524,-1.0,missing_tooth
-0.5882094,2.8147755,-0.5529504,-0.8087017,2.100833,-0.7920284,-1.1953259,0.0,0.0,surface_fault
-0.3092383,0.44056934,-0.31387782,-0.32561937,0.3017073,-0.3259737,0.69700426,0.0,0.0,tooth_chipped_fault
0.02482234,-0.30357715,0.015697896,-0.35198563,-0.36425456,-0.35632184,-0.86113787,0.0,-1.0,eccentricity
-0.90833753,-0.29608297,-0.91768616,-0.98257214,-0.37957266,-0.99520385,0.3274836,0.0,-1.0,no_fault
-0.2880993,0.40458146,-0.29305407,-0.30219173,0.22669505,-0.30281982,0.62478465,0.0,0.0,tooth_chipped_fault
-0.8176959,0.41481233,-0.8226979,-1.0182441,0.24711753,-1.0280328,-0.275529,0.0,0.0,no_fault
0.7549995,0.0015315778,0.747412,0.8771887,0.07694616,0.89101136,0.48921585,0.47366473,-1.0,no_fault
0.5616255,-0.69174826,0.551749,0.4385127,-0.78472316,0.4435624,-0.72468513,-0.52633524,-1.0,eccentricity
0.6493044,1.2704401,0.65442604,0.64944285,0.90951735,0.6674109,-0.86672455,0.47366473,0.0,no_fault
-0.3574417,-0.2653306,-0.3664978,-0.6288723,-0.46297702,-0.63714546,-1.1254108,-0.52633524,0.0,surface_fault
-0.6536283,0.10477922,-0.66091347,-0.79915106,0.13502584,-0.8068304,-0.39550313,0.47366473,-1.0,tooth_chipped_fault
-0.12235011,-0.65427685,-0.13239093,0.20366515,-0.7154426,0.20565617,-0.28268555,-0.52633524,-1.0,missing_tooth
0.2447803,0.2653826,0.23883227,0.3293743,0.09847369,0.33614486,0.00826849,0.0,0.0,root_crack
-0.7517966,0.07928636,-0.7591855,-0.6710746,0.14651935,-0.6770032,0.10369871,0.47366473,-1.0,missing_tooth
0.70815736,-0.0015315128,0.70055866,0.84829193,0.057775594,0.8615728,0.29536226,0.47366473,-1.0,no_fault
0.5094185,-0.6827435,0.49952945,0.43361497,-0.78199315,0.43860084,-0.55056995,-0.52633524,-1.0,eccentricity
0.39747772,-0.18828174,0.38884327,0.47704175,-0.25844717,0.4839163,-0.044621583,0.0,-1.0,root_crack
0.31916726,0.7927374,0.31820276,0.11852577,0.91096705,0.1295791,-1.1834477,0.47366473,0.0,eccentricity
0.24429987,-0.037615746,0.23642953,0.05640586,0.024166876,0.059207805,-0.93446034,0.47366473,-1.0,eccentricity
-0.063897505,-0.55432826,-0.07376409,0.046610344,-0.6432981,0.046721242,1.5411063,-0.52633524,0.0,tooth_chipped_fault
0.098889,-0.6990492,0.08890135,0.041549325,-0.7864976,0.041428927,-0.43983987,-0.52633524,-1.0,root_crack
-0.38530678,0.42319572,-0.39004466,-0.217134,0.33362162,-0.21582733,0.33243945,0.0,0.0,missing_tooth
-0.9045741,-0.27910364,-0.9138418,-0.9886943,-0.35987398,-1.0013231,0.08670366,0.0,-1.0,no_fault
-0.83162844,0.4162538,-0.83663374,-1.0240399,0.19477656,-1.0342346,-0.41867444,0.0,0.0,no_fault
-0.3064358,-0.3768797,-0.3158801,-0.4946737,-0.44505513,-0.50119907,-2.2267873,-0.52633524,-1.0,surface_fault
0.08481883883334554,0.06027971974233202,0.07748361517953009,-0.2568579620181286,0.06982922391930622,-0.2578668551217614,-0.6333332317860954,0.1653618172005693,-0.3491115270511471,eccentricity
0.52729223634681,-0.6793248545136523,0.5174119967072225,0.4526836068237936,-0.7769947287052511,0.4579224917815828,-0.4733810922936911,-0.52633524,-0.9435884209728997,eccentricity
0.23023802868332227,0.6037103762424346,0.22758225043463234,-0.032541873578052605,0.6839383759762451,-0.025410087276714677,-0.985614392431359,0.341985353526097,0.0,eccentricity
0.024281116685215674,-0.2799073530356141,0.015269734717470042,-0.3563444470451109,-0.33922181468427476,-0.3606205585221638,-0.8468205092574276,0.0,-0.9385527090157502,eccentricity
0.5615848429717382,-0.6917412474005055,0.5517083331982269,0.43850888581517744,-0.7847210339614663,0.4435585361065539,-0.724549535045414,-0.52633524,-1.0,eccentricity
0.0011876792212396903,0.11161567650726564,-0.005866931746343229,-0.42113214878658134,0.0937743607118596,-0.4241394288292086,-0.4754234849883552,0.003689109665446444,-0.007788440708782485,eccentricity
0.009050016863567708,-0.04647993670461825,0.0012076103019881598,-0.3969969384694973,-0.08109278530320191,-0.4005407159237468,-0.6207414321029152,0.0,-0.38251849037228347,eccentricity
0.36753227550656514,-0.2916460404337553,0.35888284961101036,0.20479584366981013,-0.28996301299312066,0.20847069722005682,-0.8529948001885929,0.08531790213868606,-1.0,eccentricity
-0.0006023935142125852,0.11256689859311504,-0.007652270784083963,-0.42486677626011793,0.0939590283231421,-0.42792181346177544,-0.4729248117616378,0.0,0.0,eccentricity
-0.00033469748027144686,0.11206847005691001,-0.00738835386800232,-0.42483543794185286,0.09314019258010353,-0.42789535843896953,-0.4754252503503249,0.0,0.0,eccentricity
0.7005009057531518,-0.6552204801332584,0.6906997791376048,0.6133304994863752,-0.7367921789504951,0.6207004014350154,0.0847435897402472,-0.52633524,-0.47522533974161085,eccentricity
0.15653937158453585,-0.14396333144219364,0.14816756434046385,-0.10689395803164103,-0.1311476968339949,-0.10694628262619515,-0.9051415458972373,0.28426469079495587,-1.0,eccentricity
0.2477936064074224,0.001133234259602038,0.24024553201106952,0.059304726798920106,0.06554999425765956,0.06249172815237598,-0.9460795002862072,0.47366473,-0.9533343367863846,eccentricity
0.8193183785336042,-0.6239684491022102,0.8095817390387754,0.7628991651501266,-0.6957839240668856,0.7722541596382457,0.7772655978948161,-0.52633524,-0.026244481158540833,eccentricity
-0.4922952084165913,0.3227991470633882,-0.4978069938514024,-0.3496517091917164,0.2790013366303917,-0.350457212911766,0.26566375541877507,0.13827572361783214,-0.2919274222039545,missing_tooth
-0.16505828797124955,-0.6556243788267335,-0.17505331340924934,0.17812067249894215,-0.7180383895780721,0.17993148591968136,1.5123949901711573,-0.5057507463217323,-1.0,missing_tooth
-0.752285705423358,0.11610530100030902,-0.7592915376809811,-0.6732188976557985,0.1962430620315403,-0.6786006438225127,0.0818679481662602,0.47366473,-0.9699098521619943,missing_tooth
-0.6947211477998452,0.13845771578304678,-0.7017335274761569,-0.5636198522508139,0.18967663748396002,-0.5679272336913568,0.15552150105589,0.3942987186952187,-0.8324426408004217,missing_tooth
-0.6836868181251696,0.1629986353954141,-0.6905101567519638,-0.5486203867606272,0.2223616874576426,-0.552462459664799,0.11053299804969263,0.3730871824721342,-0.7876608893217238,missing_tooth
-0.7930116875406771,1.2643726832180036,-0.7882656880543059,-0.732652925768105,1.8142536463134415,-0.7200109345129534,-0.4097385569854316,0.47366473,0.0,missing_tooth
-0.6845807141966268,0.1423608876048081,-0.6914834051729151,-0.5878198467544263,0.18083475012181482,-0.5924214656064191,0.14565079330321173,0.38679248235949093,-0.8165954901465662,missing_tooth
-0.35137891135387705,-0.03666057574494752,-0.3590620243879377,-0.07236549533444511,-0.050967017151794414,-0.0714747173167471,0.04748027623742396,0.0,-0.6957577570404623,missing_tooth
-0.581702097095629,0.8188898262575868,-0.5819957463709092,-0.4611082699135392,1.0388923332024707,-0.45437265976272584,0.0021222870065884525,0.22510611649515258,0.0,missing_tooth
-0.781228802420073,1.2825635375394844,-0.7762015618242977,-0.7372244407730972,1.8070580652808081,-0.7247697363141075,-0.509851130137579,0.47366473,0.0,missing_tooth
-0.7769359226085519,1.2891910443403827,-0.7718062169315699,-0.7388899890893309,1.8044364862506315,-0.7265035191669574,-0.5463253246803711,0.47366473,0.0,missing_tooth
-0.7731316845128642,0.5370871375844414,-0.7759115925221104,-0.6710660828448523,0.8038386170056795,-0.6694517970208947,-0.06737777531023798,0.47366473,-0.6118528947223795,missing_tooth
-0.7525226236965357,0.0795455619121092,-0.7599228645474067,-0.6658139098813877,0.1484978569877424,-0.6716739904970355,0.10596019060662076,0.47366473,-1.0,missing_tooth
-0.5679071764072233,-0.13502020616381644,-0.5760708206435667,-0.4155240631764654,-0.10529822093348129,-0.41913898857503296,-0.009181383837240362,0.1815200902291213,-1.0,missing_tooth
0.27881125606764695,0.10023745712309959,0.27190631582326846,0.40080422697547136,-0.03336489752964533,0.40779837043386113,0.1357714853044073,0.0,-0.2919274222039545,root_crack
0.18949776000665736,-0.6897633012942004,0.1795582486394616,0.001105219695842971,-0.7782667293678575,0.00048530918012085894,0.043788527010965854,-0.5155008952545401,-1.0,root_crack
0.22809673028509223,0.1953835036709961,0.22179596209415517,0.3573788584253372,0.03623057635604787,0.3641790116463388,0.20357268271681925,-0.015837505183952216,0.0,root_crack
0.3474469825900177,-0.2738645867626762,0.33858579397154887,0.4040717893155795,-0.3469259055750018,0.40977428430096124,-0.11084331547710102,-0.08819134286807623,-1.0,root_crack
0.287673491400096,0.05095513991900753,0.28033744523988063,0.40850198054302495,-0.07594423422948265,0.4153306020365686,0.018671689908710216,0.0,-0.21233911067827616,root_crack
0.23259489196660224,0.22758854252919367,0.22644734180310536,0.36209996768641256,0.06653161963314448,0.3690937994711114,0.17343862200910853,0.0,0.0,root_crack
0.36674080780196494,-0.1135496806165193,0.3585543343215526,0.45729475515622986,-0.20014650259156222,0.4642002821779441,0.0021037150991118983,0.0,-0.8165954901465662,root_crack
0.3267865324943741,0.08643055519382697,0.3196880044249096,0.5454763810336648,0.01314551547886647,0.5546012043864729,0.596773018028473,0.3295559101339761,-0.6957577570404623,root_crack
0.31783126067752066,0.005366336599965438,0.31035762160787306,0.42587271221792594,-0.10737663613172217,0.4328275308566233,0.07645448769976093,0.0,-0.5247564316322378,root_crack
0.16198877548032084,-0.5728212966929264,0.15217646829708378,-0.012792426402387636,-0.7098431352158321,-0.013584857212100294,0.11619610428791,-0.52633524,0.0,root_crack
0.1647267560923052,-0.5725425666809043,0.15491510605222047,-0.01814515485151367,-0.7104369421512783,-0.01901893604344066,0.07564894211558801,-0.52633524,0.0,root_crack
0.18158046539759973,-0.26609306527147125,0.17317178953031792,0.14876500755789276,-0.4097841135392716,0.15121498541152817,0.2528128822810704,-0.3220397401883983,0.0,root_crack
0.39261896051677747,-0.1608768022216518,0.3841285839608748,0.49976978462783755,-0.2257665172193087,0.5071018396173111,0.08074670428462269,0.06607332184240701,-1.0,root_crack
0.3528679859018654,-0.0557461308377383,0.3450183591285834,0.4339014947196581,-0.1541746508004122,0.44074566459765696,-0.029170031212412968,0.0,-0.7078553514647818,root_crack
-0.5495425735994395,2.298681055829488,-0.5217088947281047,-0.7785699606295553,1.6712477635593819,-0.7660766235885332,-1.1836111104758256,-0.08819134286807623,0.0,surface_fault
-0.8899386627346173,0.9371758415740452,-0.8881459154755447,-1.29877465695848,1.7960560870023783,-1.2895889510226548,1.607148658522039,0.26132562569189716,-0.7876608893217238,surface_fault
-1.034352636354163,1.5973792417135972,-1.023315462747487,-1.3214260569027705,2.3325428692645573,-1.3069651840089458,1.803051515309094,0.38754065600058984,-0.8181750327928994,surface_fault
-0.5755944893437122,2.765630500901478,-0.5415075817150579,-0.8146751958901969,2.0861153382977915,-0.7983375389815444,-1.156370059493362,0.0,0.0,surface_fault
-0.6758270888698359,2.1557228104875508,-0.6543065476432153,-1.0354076521300961,2.137556341818317,-1.0208537352061935,0.029206538934869353,0.14410881986602384,-0.3042422429595377,surface_fault
-0.4671125652120212,1.1984700139153113,-0.45510819895544696,-0.7143350657534336,0.7554572025218238,-0.71075258108489,-1.158637501606789,-0.2761978023846975,0.0,surface_fault
-1.076688978119896,1.2896355467677716,-1.0715668888319303,-1.4603633966807805,2.395973520989251,-1.4464378801088469,2.3980455204472784,0.47366473,-1.0,surface_fault
-1.062615997188292,1.2804208237542127,-1.0576257446068407,-1.4665546420437385,2.3989305526020503,-1.4526399465228572,2.380372900700784,0.47366473,-1.0,surface_fault
-0.8606557464442969,1.8643074887188615,-0.8440837128137499,-1.2190509394183267,2.2869693580002055,-1.2040792023185496,0.9700968135138412,0.28981313617839427,-0.6118528947223795,surface_fault
-0.6503233378662296,2.5980821518708996,-0.6193247035607201,-0.9022555592949926,2.1432694735529125,-0.885970191721466,-0.7016399554581777,0.06607332184240701,-0.13949386065204183,surface_fault
-0.4583367025366311,1.5841523602243652,-0.4430993322564728,-0.7004345092744857,0.7429485791449946,-0.7000400481652969,-1.9290165499351808,-0.1537660237014997,-1.0,surface_fault
-0.5635970428410819,2.660438282911851,-0.531941233551586,-0.8001486164064654,1.7829870268025032,-0.7883929547928124,-1.4190979919831235,0.0,-0.3663618432936917,surface_fault
-0.5202985712844755,2.463425826101309,-0.4933037848771369,-0.8108573366016788,1.592335266856648,-0.802319794806548,-1.430684735605724,0.0,-0.5439300157829641,surface_fault
-0.9378331802298501,1.595062982549885,-0.9265547103723311,-1.3352929139115874,2.339697268035079,-1.3208031882602214,1.5835084825307228,0.3719101597557122,-0.7851759613930136,surface_fault
-0.40081709676426835,0.19152665721602957,-0.4074744188095366,-0.4503889771507551,0.09649857017542782,-0.45381877709075746,0.4983094390787525,0.13827572361783214,-0.2919274222039545,tooth_chipped_fault
-0.31543074865153203,0.42646104461086914,-0.3201607827898495,-0.3358103791055905,0.2900040938367166,-0.33636552463905717,0.6789438590376926,0.0,-0.020584494295802447,tooth_chipped_fault
-0.60063631696553,-0.23060950411520917,-0.6095936516329964,-0.8052318110648655,-0.25638257336961584,-0.8150880843184629,-0.14886456095403122,0.0,-0.9699098521619943,tooth_chipped_fault
-0.5066893497790461,-0.6411182052909883,-0.516728970468576,-0.6308683659465677,-0.7230163618131246,-0.6396498100325199,1.2595548862120307,-0.52633524,-0.8324426408004217,tooth_chipped_fault
-0.48552147658815975,-0.6378788484166175,-0.49555242679794614,-0.5970229569291183,-0.722516615591367,-0.6053598936411764,1.243579929016954,-0.52633524,-0.7876608893217238,tooth_chipped_fault
-0.6349274629108487,-0.6524511781642977,-0.6450768659256028,-0.7404523848355795,-0.7324946171957609,-0.7507425244403093,1.0897641835861325,-0.52633524,-1.0,tooth_chipped_fault
-0.5881453025377515,0.1272484861494796,-0.5952678477588644,-0.7088149265777381,0.12504653101424518,-0.7153935534075822,-0.1639883654500508,0.38679248235949093,-0.8165954901465662,tooth_chipped_fault
-0.5121122441373007,-0.0472413453366331,-0.519907062513652,-0.6629487158514389,-0.11668401522657193,-0.6701739182854983,0.0645888283293089,0.0,-0.6957577570404623,tooth_chipped_fault
-0.34596139215459426,-0.6038453386709881,-0.35597187761530824,-0.331032959206571,-0.6943576977296748,-0.33591907203322835,1.2377516726060993,-0.52633524,-0.47524356836776216,tooth_chipped_fault
-0.29292074050142264,0.3038708957857139,-0.298695611478009,-0.30469572203837536,0.14371319204585298,-0.30592009367175693,0.7622709687352996,0.0,0.0,tooth_chipped_fault
-0.2941150848127809,0.2789233537746647,-0.300093107303077,-0.3053159990377156,0.1231573208359453,-0.3066880787215412,0.7963284257593249,0.0,0.0,tooth_chipped_fault
-0.28891481830676985,-0.5918850633889783,-0.29889764366112287,-0.2565756272216248,-0.6773529431683873,-0.2604776067005985,1.3561616567596353,-0.52633524,-0.38814710527762053,tooth_chipped_fault
-0.647552050655454,0.056012936322156974,-0.655081551127079,-0.802157172226192,0.07896837822356893,-0.8101755743735244,-0.3654940263936558,0.407591408157593,-1.0,tooth_chipped_fault
-0.6507042066841321,-0.11604318556808221,-0.6588310132806507,-0.7802637886928923,-0.11798921431914822,-0.788687603822201,0.031065635427559635,0.1815200902291213,-1.0,tooth_chipped_fault
