RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Type
0.38944474,-0.34594554,0.13333338,0.47727248,-0.3396192,0.041666627,-0.053763628,0.0,1.0909091,2
0.25712097,-0.11891852,-0.47407418,-0.15909101,0.088050134,-0.020833313,0.50537544,0.0,0.0,1
0.2835767,0.0,0.2074074,-0.068181746,-0.47798505,0.041666627,-0.19354865,0.0,0.0,2
1.5236615,0.2486481,0.1925926,-1.0227273,-0.96855146,-0.7916666,1.0860204,0.0,0.6363636,1
0.13989544,-0.27027023,0.237037,-0.61363626,0.36478186,0.0,-0.23655935,0.0,1.0909091,2
-0.9640346,1.7297298,-2.5777779,2.431818,1.1823957,-1.1666666,-0.22580642,0.56,0.0,7
-0.3591581,-0.41081086,0.059259206,0.65909076,0.452832,0.18749994,-0.6559144,0.0,0.0,2
-0.4687669,0.16216172,0.0074074008,0.38636348,-0.16351894,0.22916669,-0.5591401,0.0,0.90909094,2
0.03781323,-0.043243192,-0.06666661,-0.045454495,-0.025153069,0.062499937,-0.01075293,0.0,0.0,1
1.807193,1.7405398,-0.9481482,1.613636,-3.1698143,0.41666663,1.2473112,0.0,0.0,7
-0.43099874,-0.54054046,-0.4666668,0.2045455,0.61635095,0.020833313,0.20430055,0.11,2.0,2
-0.22683433,-0.27027023,-0.0074074008,0.9999997,-0.0754688,0.20833337,-0.45161283,0.0,0.0,2
-0.6842888,-0.14054063,-0.051851805,0.52272725,0.6037792,-1.0208333,-0.22580642,0.0,1.7272727,2
-2.0944655,-0.28108126,-0.0074074008,-0.52272725,0.25157866,0.125,-0.26881713,0.0,2.8181818,1
-0.75612944,-0.010811056,0.0074074008,0.27272725,0.59119785,-0.375,-0.6129037,0.0,0.0,2
-0.66914546,-0.42162192,0.029629603,1.7499994,-0.1509376,0.2708333,-0.6774198,0.0,0.0,2
0.10208221,0.27027023,-0.08888899,0.6363635,-1.0566016,0.020833313,0.22580642,0.0,0.8181819,3
1.5425456,-0.05405425,0.1481482,-0.4545455,-0.0377344,-0.041666627,-0.08602139,0.0,0.0,2
-0.67671716,-0.2486481,0.07407401,0.36363626,0.42767894,0.2708333,-0.68817216,0.0,0.0,2
0.5368668,0.70270216,0.1851852,-0.38636374,-0.8301856,-1.0416666,0.3118278,0.0,0.0,1
-0.030241571,-0.47567514,0.044444405,-0.27272725,0.57861656,0.041666627,-0.22580642,0.0,0.0,1
0.37808725,-0.064865306,-0.08148158,-0.38636374,-0.0754688,0.020833313,0.24731125,0.0,1.4545454,1
0.4499279,1.8810804,-2.0000002,0.8863635,-0.35220054,-1.1666666,1.4516118,0.0,0.0,6
-0.36294395,0.05405425,0.11851859,0.40909073,-0.31446612,0.18749994,-0.6129037,0.0,2.6363635,2
2.0075717,0.064865306,0.07407401,-1.2045454,-0.99371415,-0.9166666,1.6881711,0.0,0.27272728,1
1.7126825,1.2756758,-2.5777779,-0.7954545,-0.13836586,-0.9583333,3.139784,0.0,0.7272727,2
0.09076978,-0.043243192,0.0,0.13636349,-0.17610027,0.062499937,-0.18279572,0.0,0.0,1
3.614386,0.59459466,-0.2444444,-1.5681816,-2.7798796,-1.0,3.268816,0.0,0.0,2
-0.10203714,0.021622112,0.10370361,-0.25,0.3773632,-0.020833313,-0.569893,0.0,0.0,1
0.0,0.43243194,0.13333338,-0.5454545,-0.012581333,-0.93749994,0.0,0.0,0.0,3
0.7561745,-0.65945894,-2.5777779,0.681818,1.2201301,-0.375,3.1505358,0.0,0.0,5
0.0340274,-0.043243192,-0.49629638,-0.13636376,0.25157866,-0.10416669,0.45161283,0.0,0.8181819,1
2.6691906,-1.9459457,-2.5777779,1.2045453,-0.74213547,0.5208333,4.989245,0.0,3.0909092,2
-0.18144943,-0.41081086,0.0,-0.045454495,0.32704747,0.0,-0.18279572,0.0,0.0,1
0.064314045,-0.5621625,-0.037037004,-0.36363626,0.21383467,0.125,0.17204279,0.0,2.7272727,1
-0.5708491,-0.25945917,0.0148148015,0.2954545,0.13836586,0.08333337,-0.5161294,0.0,0.0,2
-0.14742203,-0.97297233,-0.562963,0.6363635,0.1132128,0.29166663,0.67741823,0.0,0.0,2
-0.9867496,2.0540533,-2.5777779,2.0454543,0.905664,-1.1666666,-0.27957004,0.63,0.0,7
0.09076978,-0.49729723,0.0148148015,-0.52272725,0.31446612,0.16666663,0.18279572,0.0,0.0,1
-0.6616189,-0.17297277,0.029629603,0.45454523,0.1132128,0.25,-0.5913979,0.0,0.8181819,2
-0.6653597,0.0,-0.022222202,0.18181798,0.4905664,0.10416669,-0.79569894,0.0,0.0,2
-0.18523526,0.14054063,0.0148148015,-0.4545455,0.088050134,-0.125,-0.18279572,0.0,0.0,1
2.423427,0.6270268,-0.4296296,-0.409091,-2.0503156,-1.0,2.3548374,0.0,0.0,2
-0.12853795,-0.2486481,0.044444405,0.77272725,-0.06288747,-0.041666627,-0.17204382,0.0,0.6363636,1
0.05295655,-0.60540575,0.044444405,-0.022727247,0.21383467,0.020833313,0.16128986,0.0,0.0,1
-0.4007121,-0.34594554,0.044444405,0.61363626,0.226416,0.16666663,-0.6129037,0.0,1.9090909,2
-0.38561386,-0.33513552,0.09629621,-0.2045455,-0.0377344,0.0,0.0,0.0,0.0,2
0.22687939,-0.010811056,0.31111118,0.13636349,-0.5660352,-0.020833313,-0.3118278,0.0,0.90909094,2
-0.6653597,-0.17297277,0.08148141,0.38636348,0.40251628,0.22916669,-0.8279572,0.0,0.0,2
-0.056697313,0.2486481,0.1925926,-0.409091,0.2641504,0.062499937,-0.6129037,0.0,0.0,1
-0.52172345,0.097297445,0.06666661,0.5,0.1132128,0.10416669,-0.76344115,0.0,0.0,2
2.2684333,0.20540491,-2.5777779,0.52272725,-0.7044011,-0.5,3.9139767,0.0,0.0,5
-0.060483143,-0.7351353,-0.0074074008,0.068181746,0.76729816,0.08333337,-0.053763628,0.0,0.54545456,1
0.16635118,0.19459489,0.3703704,-0.38636374,-0.36478186,0.041666627,-0.48387164,0.0,0.0,2
-0.4687669,0.20540491,0.09629621,0.43181798,-0.4905664,0.20833337,-0.6129037,0.0,0.0,2
0.056742385,-0.61621577,0.1407408,-0.43181825,0.4150976,0.10416669,0.10752623,0.0,0.0,1
-0.65404725,-0.49729723,0.09629621,0.61363626,0.23899733,0.16666663,-0.569893,0.0,2.3636363,1
1.5198756,-1.8270262,-1.1851853,0.47727248,0.10063147,-0.1875,3.021504,0.0,0.0,5
-0.6313323,1.7297298,-2.5777779,2.340909,0.62893224,-1.1666666,0.17204279,0.64,0.8181819,7
1.1304308,0.32432446,-1.0296298,0.7272725,-0.7547168,-0.06250006,1.0430096,0.27,1.5454546,2
-0.098296374,0.05405425,0.08888881,-0.47727275,0.38993493,0.041666627,-0.46236578,0.0,0.0,1
-0.551965,1.0270267,-2.5777779,3.2727268,0.8553483,-1.0833333,0.47311768,0.4,0.8181819,7
-0.07936723,-0.42162192,0.059259206,-0.18181826,0.5408821,-0.041666627,-0.23655935,0.0,1.5454546,1
0.5520101,-0.5621625,-1.2074075,1.1590908,-0.113203205,0.08333337,1.6021497,0.0,0.0,5
-0.23436092,0.2486481,0.0,0.81818175,-0.32704747,0.125,-0.6559144,0.0,0.0,2
0.7561745,1.4162164,-2.5777779,-1.7954544,0.8805109,-1.1666666,2.8172033,0.0,0.0,6
-0.7637011,0.043243192,-0.022222202,-0.31818175,-0.050315734,0.0,-0.032258794,0.0,0.0,1
-0.58977824,0.68108106,-1.2592593,0.9999997,0.40251628,-1.1666666,0.07526846,0.76,0.0,7
-0.049125653,-0.1081085,0.09629621,-0.68181825,0.57861656,0.020833313,-0.3870973,0.0,0.0,1
-0.65404725,-0.2486481,0.059259206,0.43181798,0.4150976,0.33333337,-0.7526882,0.0,0.0,2
0.2722192,-0.2486481,0.10370361,-0.659091,-0.55346346,0.16666663,0.569892,0.0,1.3636364,2
-0.60109067,0.18378383,-0.059259206,-0.2954545,-0.113203205,0.062499937,-0.3010759,0.0,0.0,3
0.1588246,0.086486384,0.27407402,-0.22727275,0.0,-0.08333337,-0.5161294,0.0,0.0,2
-1.7126374,-0.2486481,-2.5777779,3.8409085,-2.8930826,11.770833,-1.7634406,0.0,0.0,5
-0.21926266,1.0594587,-2.5777779,1.6590905,0.7295637,-1.1666666,0.021504836,1.67,0.0,7
2.083198,0.5081083,0.1777778,-1.9090908,-1.295599,-0.9791666,1.569892,0.0,1.4545454,1
0.11722553,0.49729723,0.3333334,0.43181798,-1.2201301,-0.041666627,-0.41935506,0.0,1.3636364,2
3.810979,-0.65945894,-2.5777779,-1.5454544,-0.9559797,-1.0416666,6.236556,0.0,0.0,2
1.4442492,-2.3999999,-1.3111112,0.47727248,0.8301952,0.041666627,3.2473102,0.0,0.0,5
-0.018884081,-0.29189232,0.044444405,-0.31818175,0.27673173,0.18749994,-0.07526949,0.0,0.0,1
-0.022669911,-0.48648617,0.13333338,-0.18181826,0.28931308,0.08333337,-0.043010697,0.0,0.0,1
2.2533352,2.7459455,-1.2222223,-0.090909265,-2.9559798,-0.5208333,0.010751905,1.68,0.0,7
0.23440598,1.2324326,-2.5777779,1.0681818,0.10063147,1.7708331,-2.2903225,2.88,0.0,7
0.07562646,-0.064865306,0.31111118,-0.11363651,-0.5660352,-0.020833313,-0.17204382,0.0,2.5454545,2
-0.5746349,1.8378372,-2.5777779,2.0909088,0.65409493,-1.1666666,0.11827916,0.67,0.0,7
0.20795025,-0.41081086,0.0,-0.13636376,0.21383467,0.08333337,-0.18279572,0.0,0.0,1
1.0926627,-0.43243194,-1.3851852,1.8636363,-0.7547168,0.41666663,1.1827947,0.24,4.6363635,5
-0.44231117,0.33513552,0.06666661,0.27272725,-0.4150976,0.16666663,-0.68817216,0.0,0.0,2
0.49531278,0.25945917,0.0,0.0,-1.0440298,-0.020833313,0.43010697,0.0,0.0,1
0.23819181,0.086486384,-0.10370379,0.43181798,-0.80503255,0.0,0.41935405,0.0,0.0,3
0.2609068,1.1567562,-0.162963,1.9772725,-1.9245312,1.875,-3.0215049,1.63,0.0,7
1.6786551,1.0378376,0.2518518,-1.9999998,-1.2704458,-0.93749994,1.0430096,0.0,0.0,1
-0.011312421,-0.043243192,0.15555559,-0.13636376,-0.21383467,0.020833313,-0.40860215,0.0,0.0,1
-0.31755903,1.8054051,-2.5777779,1.4545453,0.35220054,-1.1666666,-0.21505451,1.59,0.0,7
-0.052911483,-0.27027023,0.08888881,0.022727247,0.2641504,0.020833313,-0.21505451,0.0,1.0,1
-0.1890211,1.6216213,-2.5777779,1.4772725,0.3018848,-1.1666666,-0.07526949,1.59,0.7272727,7
-0.052911483,-0.5837836,-0.044444405,-0.340909,0.5283008,0.062499937,0.043010697,0.0,0.0,1
1.3232828,-0.30270234,-2.3333335,0.36363626,0.76729816,-0.8958333,2.870967,0.0,2.5454545,5
1.255228,0.42162192,0.748148,-0.56818175,-1.2578645,-1.0416666,0.16128986,0.0,0.0,1
0.46502614,0.22702703,0.2592592,-0.2045455,-0.28930348,0.020833313,-0.41935506,0.0,1.2727273,2
-0.54439336,0.11891852,0.07407401,0.31818175,-0.0754688,-0.22916669,-0.41935506,0.0,0.0,2
-0.5368217,-0.27027023,0.07407401,0.43181798,0.062897064,0.10416669,-0.6021508,0.0,0.0,2
-0.551965,0.9621623,-2.5777779,3.4772725,-0.21383467,-1.0,0.6236556,1.06,0.0,7
-0.7485578,-0.5729726,-0.0148148015,0.47727248,0.5283008,0.22916669,-0.54838717,0.0,2.1818182,1
-0.098296374,-1.135135,-0.1703704,-0.43181825,0.96856105,0.125,0.3225797,0.0,2.1818182,2
-0.083153054,-0.443243,0.0148148015,-0.47727275,0.61635095,0.0,-0.053763628,0.0,0.0,1
-0.60109067,0.086486384,0.037037004,-0.022727247,-0.13836586,0.0,-0.290323,0.0,0.0,3
0.19285199,-0.68108106,-0.5333334,-1.1818181,1.295599,-0.4375,0.8817198,0.0,1.8181819,2
0.1588246,-0.3135134,-0.3851852,0.18181798,0.17610027,0.08333337,0.20430055,0.14,0.0,2
0.5633676,0.85405385,0.07407401,0.045454495,-0.88050133,0.0,-0.32258075,0.0,0.0,1
-0.46502614,-0.22702703,-0.059259206,-0.2045455,0.28931308,-0.08333337,-0.02150586,0.0,0.0,3
-0.056697313,0.15135169,0.13333338,-0.36363626,0.012581333,0.020833313,-0.35483852,0.0,1.0,1
-0.29867497,0.086486384,0.044444405,0.590909,-0.3018848,0.25,-0.52688235,0.0,0.0,2
-0.446097,1.2216215,-2.5777779,1.340909,1.0440298,-1.1666666,-0.12903312,1.57,0.0,7
-0.62001985,-0.37837872,-0.029629603,0.22727275,0.35220054,-0.25,-0.35483852,0.0,0.0,2
-0.4687669,1.8270262,-2.5777779,1.181818,0.4150976,-1.1666666,0.07526846,1.38,0.0,7
0.5141969,0.8108106,-0.8074074,0.47727248,-0.5157195,-1.1666666,1.0430096,0.0,0.0,6
0.4877411,0.3567566,-0.096296385,-0.27272725,-0.88050133,0.062499937,0.33333266,0.0,0.0,1
0.26469263,-0.43243194,0.1407408,-0.25,-0.2641504,0.125,0.08602139,0.0,3.1818182,2
-0.3591581,-0.49729723,0.029629603,0.43181798,0.7295637,0.20833337,-0.7526882,0.0,0.0,2
-0.47633857,-1.1783783,0.029629603,0.0,0.13836586,0.020833313,-0.07526949,0.0,0.0,3
-0.21926266,-0.38918874,0.10370361,0.5,0.226416,0.10416669,-0.52688235,0.0,0.0,2
0.6351631,0.5837836,-0.7925926,-0.36363626,-0.025153069,-1.1666666,1.2580642,0.0,0.0,6
-0.38939968,-0.42162192,-2.5777779,1.090909,1.3836491,0.8541667,1.6881711,0.0,0.0,5
1.5425456,0.54054046,-1.8296298,0.022727247,-0.74213547,-0.47916663,2.7311819,0.0,0.0,2
-0.58977824,0.7243243,0.029629603,-0.22727275,0.12578453,-0.3958333,-0.7096775,0.0,1.2727273,2
0.2722192,-0.34594554,0.1925926,-0.5454545,-0.62893224,0.16666663,0.3870963,0.0,2.0,2
-0.0037407607,-0.74594533,0.029629603,0.18181798,0.46541333,0.020833313,-0.06451656,0.0,0.0,1
1.6143862,1.1999993,0.27407402,-1.0454545,-1.7861654,-0.8541666,0.5913968,0.0,0.0,1
0.5557959,0.97297233,-2.5777779,1.6818178,-0.050315734,-1.1666666,2.4516118,0.0,0.0,6
1.6710835,1.0162156,0.22222221,-0.9999999,-1.7861654,-0.68749994,0.5806449,0.0,3.3636365,3
-0.40449792,-0.43243194,0.022222202,0.2045455,0.28931308,0.25,-0.39785025,0.06,2.2727273,2
-0.13985036,1.8378372,-2.5777779,1.022727,0.2641504,-1.1666666,0.010751905,1.55,0.0,7
-0.8997656,1.2216215,-2.5777779,2.9772725,0.40251628,-1.0833333,0.51612836,0.64,0.0,7
1.7315667,0.99459445,0.2444444,-1.2954545,-1.7987467,-1.1666666,1.1720418,0.0,0.0,1
1.3308095,0.84324276,0.2074074,-1.7499999,-1.2452832,-0.93749994,1.1290311,0.0,0.0,3
-0.3931855,-0.11891852,-0.022222202,0.931818,-0.3773536,0.08333337,-0.23655935,0.0,1.5454546,3
0.22687939,1.3081079,-0.9185186,0.61363626,-0.5031477,-1.1666666,0.70967704,0.0,0.0,6
-0.09378196173447234,0.0013817182919947588,0.10254791752278669,-0.31737169628323214,0.4087624756116722,-0.014332542659656522,-0.5413734634072764,0.0,0.0,1
0.020465410647849756,-0.07865816589615884,-0.4050106969781004,-0.11154643467323154,0.25353978255109144,-0.08466737448999112,0.3476163780728879,0.0,0.8465445272979397,1
-2.016290319139007,-0.29803536338781605,-0.00783764938943325,-0.4646436535143758,0.2676516814581142,0.13105037762280505,-0.28505556777720803,0.0,2.7812195034596408,1
-0.1596943084333772,-0.3948967226383825,0.00594772157583974,-0.08195190741632205,0.3203140237450137,0.025091964637768388,-0.16840614547110921,0.0,0.0,1
0.013654316671676778,-0.6049229561714495,-0.22751219030602132,-0.21833390089269494,0.6052677943334156,0.0626161610826012,0.17144352931219387,0.05410035105688879,2.072524550571871,1
1.6120920158922962,0.9862282235271447,0.2196538455975665,-1.130023390130829,-1.6923955448084786,-0.7308411033769431,0.6757156835514438,0.0,2.780500823651405,3
0.864134656835813,0.8100864579666462,0.1546868704904004,-0.47079889882551307,-1.3936273274203876,-0.7022821625290494,0.6710518697606556,0.0,0.31995871091942857,3
-0.3029298501218474,-0.047994284788873756,-0.03437129663051614,0.8779755278006219,-0.5011370981578658,0.07194360412578911,-0.15229962094808497,0.0,1.412919268396939,3
-0.45404069621998266,0.24461275295758123,-0.012143627377683763,-0.3566141474205869,-0.0885872121427223,-0.18213862259180102,-0.22742111643665652,0.0,0.0,3
-0.12054514235013676,0.06932592428907691,0.10813891072584977,-0.3522019231177467,-0.09814537148651617,-0.49462925299400223,0.08685957899429227,0.0,0.0,3
-0.03796785161198192,0.1520851489198297,-0.025666581630868088,0.28711859176303495,-0.7817265574967751,0.05466299402958656,0.20430055,0.0,0.0,3
-0.2639954921228652,0.05805686654716613,0.023998505792100097,-0.3519203489432145,0.15880422422712387,-0.4525892981981223,-0.012208883772050842,0.0,0.0,3
1.6219529037430813,0.9928575944733201,0.21248029400820023,-0.9487599742922279,-1.7633203553656114,-0.6653196936928139,0.5695337389012741,0.0,3.283929935677853,3
0.09016187277800487,0.2753852675390098,-0.08304766201935826,0.596934690494445,-1.036763464498588,0.024119043813443174,0.22241461686541936,0.0,0.6891421572192076,3
-0.31882880690284315,0.23726792140667383,-0.05592769678272266,0.011195954710824185,-0.4809284202841796,0.05313006971572633,-0.07378075270476131,0.0,0.0,3
-0.4756071443509927,-0.11429273224008166,0.05167218566170061,-0.04966938750377996,-0.1681873780822761,0.04116149213702785,-0.09487238748544474,0.0,0.0,3
0.09653898454578935,0.2726488377321004,-0.08617264084429493,0.6180282149816259,-1.0473764199042055,0.022361251878034026,0.22422915510210878,0.0,0.7581755114670116,3
0.0659975363821581,0.030466714490776536,-0.0814814791303106,0.5681819875263496,-0.6883925235522784,0.02272734367865841,0.2404680975269709,0.0,0.4214887485525134,3
0.8036613030295112,0.43021287495745303,0.16386861232191172,-1.2082391685285385,-0.9084732040301513,-0.5973533178004165,0.827068875264757,0.0,0.0,3
-0.3428885507728044,0.2905921239032091,0.02347009980114631,-0.40284350639865013,-0.06998047357579137,-0.3670560357592094,-0.1717469329936826,0.0,0.0,3
-0.033539637018869806,-0.17815382852681624,-0.011111021087981135,0.15956372215508757,-0.49711643964136426,0.05425358090548937,0.3073468194615365,0.0,0.0,3
0.28061594306279036,0.11586970214080272,-0.09162397229003497,0.34710240848120555,-0.8221265915183832,-0.03640122484280661,0.4469093732172257,0.0,0.0,3
-0.39273031575014483,-0.12450348197942956,-0.029317577881457862,-0.2575453101809801,0.24237871750532133,-0.21612735922568438,-0.01816242671493351,0.0,0.0,3
-0.5695683231118696,-0.16040714698343073,-0.03679879153186061,-0.2207990894805848,-0.049636761362957915,0.051971619036732836,-0.2440191611909266,0.0,0.0,3
0.6268843628796771,0.5515173480877112,0.06748724681205243,-0.5970213918898581,-1.0755683037361585,-0.4090514474916753,0.6299612975851734,0.0,0.0,3
-0.3585340305634227,-0.3412058085397283,0.018974213909709665,-0.137869306652099,-0.0059094488136424705,0.026682508767041493,0.11098631428186885,0.0,0.0,3
-0.227441853119839,-0.37767458534095566,0.07870663766698086,-0.1485538593340212,-0.2496720322477065,0.067974303007449,0.23643002882321473,0.0,0.0,3
0.5938561316699729,0.6186288561162491,0.068297377729504,-0.07811960028622744,-1.2740938006554605,-0.4458134836840415,0.5131358575520641,0.0,0.4966644341373623,3
-0.4505671568582579,-0.062226934512580954,-0.005866709616694606,0.6683642926244935,-0.3113931792465837,0.06033342804481805,-0.25139807342254633,0.0,1.1189103945470231,3
-0.45478229356990324,-0.0580624890031095,-0.004665269293139606,0.6490115333181408,-0.30654786444990423,0.0586439003279646,-0.2524880950649473,0.0,1.0875773477514996,3
-0.47446899932053554,-1.0211513876334,0.014939221619614133,-0.03380460868411138,0.16331244500946965,0.003618004148243901,-0.06638413943698418,0.0,0.0,3
-0.3964363898017171,-0.1157067253744201,-0.0212956009518238,0.9168923422650346,-0.37361669049120133,0.08203033553156559,-0.2374000202992912,0.0,1.5212892432743508,3
1.536628506848218,1.0757206981393617,0.2598579315164641,-1.0769819950993669,-1.711604272227164,-0.8903798133491256,0.7399892528140696,0.0,1.9394678253420095,3
1.1052610540716423,0.6490827156937378,0.09352005630710927,-0.4346014817946743,-1.3987341706600764,-0.4160189199471869,0.5169541242841719,0.0,2.0353986122892405,3
-0.2078837257297151,-0.05863460964690615,-0.0461360845352472,0.7850739067712175,-0.5028723144008271,0.058876011345597085,-0.044056523460897584,0.0,1.0918819503364043,3
0.02213561003991707,0.2925039828309653,-0.05007879184954748,0.37964356436365826,-0.9207220849181642,0.04254661680672161,0.20430055,0.0,0.0,3
1.6079392851157226,1.0441610307760831,0.23989710649177767,-1.0361530679950992,-1.7511491929872403,-0.7827785906336031,0.6554779264189549,0.0,2.694802931859146,3
-0.5094247005131671,-0.06018316682483532,0.047728033827996535,-0.04240853517353639,-0.16015053932298318,0.030068553324036726,-0.14754593193246954,0.0,0.0,3
-0.4749671450755146,0.23595628527868734,-0.018848570744852716,-0.3479106148671986,-0.09209027509686178,-0.14732449666038583,-0.23790281202341923,0.0,0.0,3
-0.22079535139450246,0.21750459924501228,-0.016826056459954136,0.2251653596160656,-0.6185595752267821,0.025248308246129808,0.009399073884094333,0.0,0.0,3
-0.3566847048722946,-0.09023565103251213,-0.027135485707936807,0.9100432629107222,-0.42741358087156467,0.07872717070623439,-0.20248339894550105,0.0,1.4918552409287753,3
-0.38210958333091716,0.1619290985014607,0.006021656364130469,0.120013906304412,-0.41487029333778325,0.01453844343014099,-0.11773747967721229,0.0,0.0,3
-0.1462475456713772,-0.31405741721958813,0.08541272474644761,-0.2319988709026748,-0.3015493876510904,0.015583021809583486,0.2829399360065781,0.0,0.0,3
0.2255031565629635,0.43077747148971157,0.0025786404402597385,0.15119673997936034,-1.0326780706122771,-0.1395367422247613,0.31717467547019607,0.0,0.0,3
-0.3701888446670174,-0.7617465851493864,0.05409844131217731,-0.050050034560341426,-0.05553790435966746,0.06671244752913694,0.07864760705315552,0.0,0.0,3
1.5213849041474943,0.9450448653528171,0.19253905416652833,-0.8438742773853545,-1.7165576328548129,-0.619917781817238,0.5467897192879195,0.0,3.120774380092947,3
0.05452777390506155,0.2906759216546981,-0.06558586920804385,0.4790680504659316,-0.9774602695681804,0.033941253915022326,0.21227531912540312,0.0,0.30339678213825677,3
0.2510715496960041,-0.002750917021152821,0.1182285284105147,-0.6403316414041405,-0.5554078731367637,-0.24079032633292174,0.5105331605616935,0.0,0.0,3
-0.4725593400446705,-0.8605531096894484,-6.61608337974573e-05,-0.06833407860449583,0.18879395153274028,-0.013966446975612265,-0.05730826318991114,0.0,0.0,3
-0.4713035919056118,-0.06364683935946269,-0.00476562564875653,-0.21185640994165716,-0.15433150737171242,0.0795292311301357,-0.09452742684458473,0.0,0.0,3
-0.4732307989473254,-0.9170213733422254,0.00520991001476865,-0.056193106508049165,0.17983435092526567,-0.00778354492358764,-0.06049944916874559,0.0,0.0,3
0.9838051977417246,-0.41690437645007594,-1.8377543633337456,0.7137575594374874,0.3797432884541271,-0.4648506484127988,2.312493901305052,0.0,1.42506635412431,5
1.5448311727511326,-2.0820408959315038,-1.465692968204661,0.4828196998960754,0.6429157763486714,-0.024437412033405215,3.3286690028901464,0.0,0.0,5
1.422527384745877,-1.0722162209963155,-1.7537217780258167,0.42100244770367545,0.43074942162830804,-0.5382502948229194,2.9469615534825797,0.0,1.2604502941388283,5
-0.32374252671895554,-0.4699516947581983,-2.529888699970003,1.0698069475749108,1.3395280211395475,0.8183453226920301,1.7340224465852654,0.0,0.0,5
1.4089886673150382,-0.2566273788691443,-2.3554996199060936,0.3780625670060885,0.633845062842246,-0.8599392955121712,2.96554670022393,0.0,2.314633709413245,5
-1.3702099671659518,-0.29341026195688463,-2.5777779,3.1292636799899443,-1.786350049365791,8.945818295752474,-0.8702325877835969,0.0,0.0,5
0.8122974489361365,-0.4746004779020497,-1.5873824344664587,0.8906426189405459,0.1839463842834007,-0.24711356102831838,2.0303472639761484,0.0,0.859034169940877,5
0.8301309099900476,-1.1350367736313651,-1.2397330919214535,0.9465604777753256,0.18086452700358394,0.07034538470232907,2.1149644497947935,0.0,0.0,5
-0.253690528183085,-0.34422819799325943,-1.9575485744398975,2.8125924596161034,-1.7809869298396939,5.865894163830452,-0.23119783760478607,0.1248163250826746,2.411224390906029,5
1.4785298697302733,-2.1402768115833526,-1.254030283965554,0.47727248,0.49949146062702504,-0.062212249336672826,3.1449545706794444,0.0,0.0,5
1.5058957230046444,-1.9329429413439467,-1.2084632636810622,0.47727248,0.23549457608032262,-0.14513752794129345,3.0632452821552882,0.0,0.0,5
