s1_media,s1_std,s1_rms,s2_media,s2_std,s2_rms,s1_s2_corr,speedSet,load_value,label
-0.7985587,1.255809,-0.7939451,-0.7305008,1.8176411,-0.71777064,-0.3626087,0.47366473,0.0,missing_tooth
-0.61006904,-0.24481526,-0.61910576,-0.8207012,-0.26683745,-0.8308112,-0.18037464,0.0,-1.0,tooth_chipped_fault
-0.64361924,-0.65108746,-0.6537853,-0.73450065,-0.73103505,-0.7447283,1.0646255,-0.52633524,-1.0,tooth_chipped_fault
0.58148336,1.3027245,0.5870693,0.64038205,0.9165622,0.6583147,-0.6867502,0.47366473,0.0,no_fault
0.6253628,1.235816,0.6299982,0.62936205,0.87448317,0.6466551,-1.2450601,0.47366473,0.0,no_fault
0.7364228,-0.0017941712,0.7288309,0.8511489,0.06451519,0.864467,0.28374684,0.47366473,-1.0,no_fault
-1.1468722,4.356398,-1.0649741,-1.6341374,6.699057,-1.4791201,1.7068492,0.47366473,0.0,surface_fault
0.3921129,-0.64820164,0.3821957,0.21721563,-0.7713673,0.21938312,-0.58788794,-0.52633524,-1.0,no_fault
-0.5194275,2.5468159,-0.49055925,-0.84127176,2.020586,-0.82642853,-0.98292196,0.0,0.0,surface_fault
-0.8730257,-0.28921437,-0.8823659,-1.0111424,-0.37966043,-1.0241462,0.3799664,0.0,-1.0,no_fault
-1.2186968,4.251951,-1.1405002,-1.6896453,6.600758,-1.5398164,1.6408231,0.47366473,0.0,surface_fault
0.4185367,-0.5689159,0.40878603,0.19533896,-0.68124545,0.19730422,0.37136093,-0.52633524,0.0,no_fault
-0.15261735,-0.67110914,-0.16266544,0.1951757,-0.736507,0.19713885,1.541661,-0.52633524,-1.0,missing_tooth
-0.5882094,2.8147755,-0.5529504,-0.8087017,2.100833,-0.7920284,-1.1953259,0.0,0.0,surface_fault
-0.3092383,0.44056934,-0.31387782,-0.32561937,0.3017073,-0.3259737,0.69700426,0.0,0.0,tooth_chipped_fault
0.02482234,-0.30357715,0.015697896,-0.35198563,-0.36425456,-0.35632184,-0.86113787,0.0,-1.0,eccentricity
-0.90833753,-0.29608297,-0.91768616,-0.98257214,-0.37957266,-0.99520385,0.3274836,0.0,-1.0,no_fault
-0.2880993,0.40458146,-0.29305407,-0.30219173,0.22669505,-0.30281982,0.62478465,0.0,0.0,tooth_chipped_fault
-0.8176959,0.41481233,-0.8226979,-1.0182441,0.24711753,-1.0280328,-0.275529,0.0,0.0,no_fault
0.5616255,-0.69174826,0.551749,0.4385127,-0.78472316,0.4435624,-0.72468513,-0.52633524,-1.0,eccentricity
0.6493044,1.2704401,0.65442604,0.64944285,0.90951735,0.6674109,-0.86672455,0.47366473,0.0,no_fault
-0.3574417,-0.2653306,-0.3664978,-0.6288723,-0.46297702,-0.63714546,-1.1254108,-0.52633524,0.0,surface_fault
-0.6536283,0.10477922,-0.66091347,-0.79915106,0.13502584,-0.8068304,-0.39550313,0.47366473,-1.0,tooth_chipped_fault
-0.12235011,-0.65427685,-0.13239093,0.20366515,-0.7154426,0.20565617,-0.28268555,-0.52633524,-1.0,missing_tooth
0.2447803,0.2653826,0.23883227,0.3293743,0.09847369,0.33614486,0.00826849,0.0,0.0,root_crack
-0.7517966,0.07928636,-0.7591855,-0.6710746,0.14651935,-0.6770032,0.10369871,0.47366473,-1.0,missing_tooth
0.70815736,-0.0015315128,0.70055866,0.84829193,0.057775594,0.8615728,0.29536226,0.47366473,-1.0,no_fault
0.5094185,-0.6827435,0.49952945,0.43361497,-0.78199315,0.43860084,-0.55056995,-0.52633524,-1.0,eccentricity
0.39747772,-0.18828174,0.38884327,0.47704175,-0.25844717,0.4839163,-0.044621583,0.0,-1.0,root_crack
0.31916726,0.7927374,0.31820276,0.11852577,0.91096705,0.1295791,-1.1834477,0.47366473,0.0,eccentricity
0.24429987,-0.037615746,0.23642953,0.05640586,0.024166876,0.059207805,-0.93446034,0.47366473,-1.0,eccentricity
-0.063897505,-0.55432826,-0.07376409,0.046610344,-0.6432981,0.046721242,1.5411063,-0.52633524,0.0,tooth_chipped_fault
0.098889,-0.6990492,0.08890135,0.041549325,-0.7864976,0.041428927,-0.43983987,-0.52633524,-1.0,root_crack
-0.38530678,0.42319572,-0.39004466,-0.217134,0.33362162,-0.21582733,0.33243945,0.0,0.0,missing_tooth
-0.9045741,-0.27910364,-0.9138418,-0.9886943,-0.35987398,-1.0013231,0.08670366,0.0,-1.0,no_fault
-0.83162844,0.4162538,-0.83663374,-1.0240399,0.19477656,-1.0342346,-0.41867444,0.0,0.0,no_fault
-0.3064358,-0.3768797,-0.3158801,-0.4946737,-0.44505513,-0.50119907,-2.2267873,-0.52633524,-1.0,surface_fault
0.2762800442119854,0.6818231445047234,0.27435552119839435,0.039118385320193516,0.7762627791385387,0.048015176420366304,-1.122232133000148,0.40599375726304476,0.0,eccentricity
0.7338754343552789,-0.6464421264188384,0.7240924214666487,0.6553427018448661,-0.725273408659317,0.663270194576969,0.2792654477456261,-0.52633524,-0.3491115270511471,eccentricity
0.01732473347354626,0.1511441512111821,0.010619717199140209,-0.39422620748668374,0.14038905728963902,-0.39648333390649587,-0.5119642686976447,0.026720175348745104,0.0,eccentricity
0.07947804959763022,0.04847790449281631,0.07203071423832588,-0.2896679054338983,0.037859023888990595,-0.29131354868093307,-0.7132942249250949,0.131679376473903,-0.27800122773317526,eccentricity
0.024281116685215674,-0.2799073530356141,0.015269734717470042,-0.3563444470451109,-0.33922181468427476,-0.3606205585221638,-0.8468205092574276,0.0,-0.9385527090157502,eccentricity
0.024993261603234194,-0.3033700283435366,0.015869794256590478,-0.35166758865782705,-0.3639520706537255,-0.3559982397065452,-0.8611949710350147,0.00036887391181727476,-1.0,eccentricity
0.021315093418288744,0.022436724214513704,0.013683223450050186,-0.43295935522646667,-0.024555533751135394,-0.4368832106610779,-0.7583049406854772,0.003689109665446444,0.0,eccentricity
0.3259497349954228,-0.1875770684582077,0.3177287128984104,0.03402111519827655,-0.2386006331311259,0.03557035758977567,-0.07505916666352686,-0.2013329614345335,0.0,eccentricity
0.019434943001446776,-0.06796536159595942,0.011435931030294645,-0.39537377907748583,-0.11507583230008947,-0.39911176170387025,-0.7186212706874299,0.0,-0.3883468395117191,eccentricity
-0.0006023935142125852,0.11256689859311504,-0.007652270784083963,-0.42486677626011793,0.0939590283231421,-0.42792181346177544,-0.4729248117616378,0.0,0.0,eccentricity
-0.00033469748027144686,0.11206847005691001,-0.00738835386800232,-0.42483543794185286,0.09314019258010353,-0.42789535843896953,-0.4754252503503249,0.0,0.0,eccentricity
0.01141802685644208,-0.08507975265800422,0.0033831389819222613,-0.39023907361178867,-0.12360585749186451,-0.39390182454703926,-0.6568338429841487,0.0,-0.47522533974161085,eccentricity
0.289230712684815,0.4607115841736206,0.2855048367919049,0.09368644242453579,0.5563702707071023,0.1014403656004391,-1.083887372285584,0.47366473,-0.3998609717152555,eccentricity
-0.6994373656158152,0.12841959591677118,-0.7064475228241677,-0.6062215509524234,0.17325005594087178,-0.6111164709507174,0.13637817165291,0.40599375726304476,-0.8571331820780592,missing_tooth
-0.5460038962902959,-0.18147590397241437,-0.5543740674047657,-0.3441098732447075,-0.15252347034548486,-0.3469636559331891,0.6162601534664041,0.12455321342219872,-1.0,missing_tooth
-0.7671343183987355,1.2338810993616596,-0.7625107055955085,-0.7383170226701603,1.7057911479767176,-0.7270969882456618,-0.5808859652974694,0.47366473,-0.056411579027100256,missing_tooth
-0.6536697670983067,0.17623517354760587,-0.6603803787837468,-0.5176500327831988,0.20877445869814737,-0.5212125730432802,0.1789939924165308,0.341985353526097,-0.7219987722668247,missing_tooth
-0.4329465116291273,0.4429450451272508,-0.43755754219849,-0.2587988882079176,0.4332390329584076,-0.25718483846428425,0.07846046147718212,0.02910541449328613,-0.061447290984249836,missing_tooth
-0.7985349418556188,1.255845678702963,-0.7939207747816964,-0.7305100176671857,1.8176265913587522,-0.7177802352985296,-0.3628105596415878,0.47366473,0.0,missing_tooth
-0.3881611642334424,0.42051720234044465,-0.39291969154553014,-0.22066948944840914,0.3321643850636264,-0.21941917091981616,0.330657916308827,0.003689109665446444,-0.007788440708782485,missing_tooth
-0.3666536827621501,0.17037275934083795,-0.37301081325929974,-0.13754217468758675,0.12217983094484347,-0.13646415664528075,0.17577263333516663,0.0,-0.38251849037228347,missing_tooth
-0.5457918570541498,0.7465384558234861,-0.5468981193513927,-0.4164983742902447,0.9099358948318248,-0.41075542805255105,0.06251969763903276,0.18394620088367175,0.0,missing_tooth
-0.7682668448118491,1.3025746876236093,-0.762930220283321,-0.7422534114448431,1.7991424473861348,-0.730004734922779,-0.6199816216060235,0.47366473,0.0,missing_tooth
-0.7687548453175812,1.301821294374187,-0.7634298686836237,-0.7420640773716036,1.799440459897249,-0.7298076441710767,-0.6158353547258554,0.47366473,0.0,missing_tooth
-0.776750429533778,0.6393748465904027,-0.7784781015734084,-0.6795247667546264,0.9481218770438803,-0.6763284818813502,-0.10939471745908658,0.47366473,-0.5247746602583891,missing_tooth
-0.7538777563994864,0.08002936566320241,-0.7612991650964868,-0.6559947631319941,0.15219076609649418,-0.6617269514226876,0.11018127366733048,0.47366473,-1.0,missing_tooth
0.3735345528336712,-0.13006762340382894,0.36524906360845466,0.46165941115181713,-0.21303263334533898,0.46855809135736415,-0.008223924833312107,0.0,-0.8571331820780592,root_crack
0.32334350320800914,-0.36703426396125244,0.3142438655893288,0.30739472286370423,-0.4437362522179571,0.3115978810592759,-0.013107901285826666,-0.183749699377232,-1.0,root_crack
0.17374947509742775,-0.5273353870407302,0.1641433047549794,-0.006737869107696054,-0.6681669901930684,-0.007323893869960848,0.004052546877056595,-0.4966438380139922,0.0,root_crack
0.3144696892527227,-0.3302757209661555,0.3054590479913542,0.3559743211815022,-0.40524583784503115,0.36090426704957257,-0.15449275200860246,-0.14632184291923545,-1.0,root_crack
0.3889116321345868,-0.16961830453704813,0.380378473692464,0.47169480029751715,-0.24420968385361058,0.4785657673059799,-0.03968392491580066,0.0,-0.9385527090157502,root_crack
0.22989849847117658,0.21922545362394588,0.22370679838101457,0.36934152063574777,0.05946346151061321,0.37638475811833744,0.20998755564902497,0.0,0.0,root_crack
0.23119217116490623,0.21601591456249478,0.2249812574311686,0.37021124424574914,0.05695726669172774,0.3772533787781135,0.20816053736506676,0.0,-0.007788440708782485,root_crack
0.2898662511625139,0.1669971126150428,0.2832856924120192,0.4481843901022351,0.051561378676464785,0.45624929321884744,0.331820561623706,0.18118551746219524,-0.38251849037228347,root_crack
0.33239435472182255,-0.030041579521015632,0.32470846517814034,0.4352288030688656,-0.13499938811293533,0.4421689448500591,0.05431612500147698,0.0,-0.6116531604882809,root_crack
0.17025585729552428,-0.5719796969373793,0.16044553429587893,-0.02895449995024259,-0.7116360808986033,-0.029992560792001577,-0.006232340086634813,-0.52633524,0.0,root_crack
0.1699446126341324,-0.572011382051522,0.16013421493260746,-0.028346019325369374,-0.7115685788725677,-0.02937483252232928,-0.0016230715967530838,-0.52633524,0.0,root_crack
0.1884553843114603,-0.19702818444320452,0.18036219898311795,0.18016164867929008,-0.3430056391212235,0.18326536446244274,0.246740403230313,-0.2762073967530177,0.0,root_crack
0.3835500225428458,-0.10972512827082262,0.3753285609502625,0.5421919578226557,-0.16476765237755325,0.5503779518446389,0.31474824834298787,0.1894000392050441,-1.0,root_crack
-0.390410746978165,0.17471435736895913,-0.39313568965527246,-0.6545639541468119,-0.09669364068621267,-0.6592730927881949,-1.1353993478616944,-0.45113939910101897,0.0,surface_fault
-0.8083198190005074,3.316510033445496,-0.7580708078965961,-1.116249265441935,3.671808688365634,-1.053089810590523,-0.20519359166541595,0.1653618172005693,0.0,surface_fault
-0.9953532366160973,1.175227347966275,-0.9914128214998272,-1.431390383324925,2.243260538903622,-1.4187484719233872,2.1480936987465515,0.4172531526652471,-0.9435884209728997,surface_fault
-0.4602155459030239,1.7340249336819173,-0.4419982318406125,-0.7449170737900632,1.3351347387105865,-0.7360143408250024,-1.3287180516547434,-0.14632184291923545,-0.27800122773317526,surface_fault
-0.6217160363139053,2.723345550260875,-0.5882761649293067,-0.8472087693807051,2.1182350755828,-0.8307016290002557,-0.9701391586126746,0.02910541449328613,-0.061447290984249836,surface_fault
-0.5194810649942001,2.547024577783252,-0.4906078380964016,-0.8412463955498323,2.0206484936224443,-0.8264017403538296,-0.9830873729329689,0.0,0.0,surface_fault
-0.5864120794510479,2.790786276263391,-0.5514982249799016,-0.807301109380404,2.0808649176706475,-0.790822103405008,-1.1947813703890016,-0.004099330809682833,0.0,surface_fault
-0.801908250883153,3.4044746114239457,-0.748808932758831,-1.124446117863389,3.8597387028736025,-1.054853679831326,-0.08519026195196933,0.18118551746219524,0.0,surface_fault
-0.4203483734757774,0.8267576055189425,-0.41467667201274117,-0.7113569590049958,0.5015068295451806,-0.7106529420075756,-1.070075709320309,-0.3219346130223578,0.0,surface_fault
-1.0341969004783933,1.261812534170791,-1.0294728800570332,-1.4790572952896817,2.404902007248852,-1.4651644518908105,2.3446846629255886,0.47366473,-1.0,surface_fault
-1.0357966708221493,1.2628600336788671,-1.0310576636361282,-1.4783534948105428,2.404565861587695,-1.464459421310057,2.3466936284108915,0.47366473,-1.0,surface_fault
-0.7891945787440102,1.8722358640988235,-0.7730000828477115,-1.1761286025130875,2.2223432273689117,-1.161784396480767,0.7628559569640737,0.24856724776213163,-0.5247746602583891,surface_fault
-0.3370464312627888,-0.3099347315199622,-0.3462577572920087,-0.5752115174011732,-0.4558107556496261,-0.5827858043934189,-1.5658082775143471,-0.52633524,-0.3998609717152555,surface_fault
-0.6026189356016097,0.12228212959793007,-0.6097774255941584,-0.7287818202483485,0.12725224642264488,-0.7356037364685808,-0.21515981270845239,0.40599375726304476,-0.8571331820780592,tooth_chipped_fault
-0.5050455609746733,-0.005539595676660403,-0.5125471677679241,-0.6478624263134236,-0.06835192413058733,-0.6545666094623166,0.12592844758145572,0.0,-0.6508884729488529,tooth_chipped_fault
-0.31427095082184714,0.20065901404546335,-0.3208182486702154,-0.33560101513873764,0.0610140641979602,-0.33775446998364156,0.8077410014314109,0.0,-0.056411579027100256,tooth_chipped_fault
-0.4479421858357102,-0.6296033971373126,-0.45795884911050744,-0.5409842515243363,-0.7124397853670287,-0.5485859090254105,1.2969095648478433,-0.52633524,-0.7219987722668247,tooth_chipped_fault
-0.10830616273772142,-0.5670534656465105,-0.11818834082975244,-0.014890198229954965,-0.6659290570962814,-0.015585364264185109,1.382765736788875,-0.52633524,-0.061447290984249836,tooth_chipped_fault
-0.6435820126642897,-0.6510933008761978,-0.653748001321551,-0.734526141591479,-0.7310413014026109,-0.7447540592377232,1.0647331702961407,-0.52633524,-1.0,tooth_chipped_fault
-0.2993677255408275,0.22633711200669482,-0.30577310155120396,-0.31043594675185254,0.0810381505079727,-0.3121604695460728,0.85698311320425,0.003689109665446444,-0.007788440708782485,tooth_chipped_fault
-0.4112586788903566,0.15617520701288753,-0.4177748702421317,-0.5005311897081328,0.03790974315034101,-0.5047862856071786,0.3167963338799804,0.0,-0.38251849037228347,tooth_chipped_fault
-0.2966709180661838,-0.59602230771748,-0.3066556412536938,-0.2642209671743869,-0.6882841334181741,-0.268222551333177,1.2664203980794442,-0.52633524,-0.3883468395117191,tooth_chipped_fault
-0.296526953815828,0.22854407645367558,-0.30291522219098227,-0.3065685916559284,0.08164662067158387,-0.3082389542260024,0.865104342500987,0.0,0.0,tooth_chipped_fault
-0.2963911846693458,0.23138003125620488,-0.30275635944631346,-0.3064980805997932,0.08398334473249905,-0.3081516522028515,0.8612328024203474,0.0,0.0,tooth_chipped_fault
-0.3393959634709711,-0.6003106836931265,-0.34940486657959025,-0.32459339349955735,-0.6849929218716427,-0.32939563548529227,1.3146705499396454,-0.52633524,-0.47522533974161085,tooth_chipped_fault
-0.6362106519692026,-0.035009968479089465,-0.6441961984542104,-0.8077681199209998,-0.025663605636089493,-0.8164193859905091,-0.3094816429449644,0.28426469079495587,-1.0,tooth_chipped_fault
